col1,col2
14-3-3-zeta,0.023026315789473683
AKT1,0.06907894736842105
CDC25B,0.006578947368421052
CTNNB1,0.11184210526315788
KRT18,0.03618421052631579
PRKCA,0.0756578947368421
RAF1,0.11513157894736842
RAN,0.06578947368421052
ABIN2,0.023026315789473683
FLNA,0.013157894736842105
NFKB1,0.06578947368421052
FHL2,0.046052631578947366
RIPK1,0.07236842105263158
STK11,0.009868421052631578
TAB2,0.042763157894736836
TRAF2,0.0756578947368421
ABL1,0.11513157894736842
APP,0.03289473684210526
CDC42,0.042763157894736836
CRK,0.0625
CRKL,0.11513157894736842
DOK1,0.039473684210526314
FOS,0.11513157894736842
GRB2,0.125
MYC,0.049342105263157895
NUP214,0.02631578947368421
PLCG1,0.046052631578947366
PLSCR1,0.006578947368421052
SHC1,0.049342105263157895
STAT5A,0.1875
TP53,0.08881578947368421
YAP1,0.003289473684210526
ADAM10,0.029605263157894735
CD44,0.02631578947368421
CDH1,0.013157894736842105
DLL4,0.02631578947368421
NOTCH2,0.046052631578947366
ADD1,0.023026315789473683
BTK,0.09868421052631579
CSK,0.1282894736842105
AES,0.02631578947368421
CCND1,0.046052631578947366
CREBBP,0.20723684210526314
CTBP1,0.05263157894736842
HDAC1,0.15460526315789472
RELA,0.11513157894736842
TLE1,0.003289473684210526
AIP4,0.01644736842105263
ARRB1,0.006578947368421052
ARRB2,0.023026315789473683
HGS,0.05921052631578947
JUNB,0.042763157894736836
NUMB,0.003289473684210526
CDC23,0.046052631578947366
NRAS,0.07236842105263158
STAT3,0.13486842105263158
STAT5B,0.14144736842105263
ANAPC2,0.029605263157894735
ANAPC5,0.01644736842105263
CCNB1,0.06907894736842105
CDC16,0.03289473684210526
PSMB5,0.009868421052631578
PSMC2,0.05263157894736842
PSMC3,0.023026315789473683
PSMD1,0.029605263157894735
PSMD13,0.029605263157894735
SMAD1,0.08881578947368421
SMAD2,0.17763157894736842
AO7,0.009868421052631578
NKD1,0.029605263157894735
RNF4,0.006578947368421052
APC,0.06578947368421052
APH1A,0.029605263157894735
PLD1,0.019736842105263157
TRAF6,0.05263157894736842
APH2,0.02631578947368421
ARA55,0.03618421052631579
PTK2,0.06907894736842105
PTPN12,0.03289473684210526
PXN,0.009868421052631578
RHOA,0.023026315789473683
SVIL,0.03289473684210526
TGFBR2,0.02631578947368421
ARA70,0.01644736842105263
HRAS,0.023026315789473683
ARAF1,0.013157894736842105
PRKCD,0.013157894736842105
ARF4,0.013157894736842105
PLD2,0.02631578947368421
DVL3,0.02631578947368421
ASE1,0.009868421052631578
NCOR1,0.03618421052631579
ATF3,0.009868421052631578
FOSB,0.009868421052631578
AXIN1,0.049342105263157895
JUP,0.023026315789473683
TGFBR1,0.08881578947368421
BAG1,0.003289473684210526
HSPA8,0.049342105263157895
BPAG1,0.013157894736842105
HDAC6,0.019736842105263157
ITGB4,0.02631578947368421
BPAG2,0.023026315789473683
CD151,0.003289473684210526
CTNND1,0.009868421052631578
DSP,0.01644736842105263
ITGA6,0.009868421052631578
BRCA1,0.07894736842105263
CCNB2,0.049342105263157895
HDAC2,0.09868421052631579
MTA2,0.019736842105263157
SP1,0.07894736842105263
STAT1,0.1875
CASP7,0.013157894736842105
CBLB,0.09210526315789473
CDK7,0.029605263157894735
GRB10,0.06578947368421052
PTK6,0.06578947368421052
SOCS1,0.029605263157894735
STAT2,0.0625
VAV2,0.01644736842105263
CAMK2D,0.013157894736842105
CAPN3,0.006578947368421052
RPL8,0.023026315789473683
CASP2,0.03289473684210526
FADD,0.0625
TRADD,0.0756578947368421
CAV1,0.029605263157894735
ERBB2,0.10855263157894736
GAB1,0.039473684210526314
WASL,0.07894736842105263
FOXO1A,0.03289473684210526
ID2,0.019736842105263157
MCM7,0.019736842105263157
RAC1,0.0625
RGS16,0.009868421052631578
CDKN1A,0.029605263157894735
ETS1,0.049342105263157895
MCM5,0.023026315789473683
RPS11,0.006578947368421052
ITGB4BP,0.019736842105263157
PARD3,0.006578947368421052
VIM,0.019736842105263157
CDC37,0.013157894736842105
IQGAP2,0.013157894736842105
CDK6,0.009868421052631578
CDX1,0.006578947368421052
CEACAM1,0.01644736842105263
CHK,0.013157894736842105
CSNK1D,0.009868421052631578
CIAP1,0.029605263157894735
CYLD,0.006578947368421052
CIAP2,0.03289473684210526
MYB,0.03618421052631579
CIN85,0.019736842105263157
AP2B1,0.006578947368421052
CIR,0.023026315789473683
SAP18,0.003289473684210526
SNW1,0.029605263157894735
CK2A1,0.03618421052631579
DVL1,0.049342105263157895
RBBP7,0.006578947368421052
CK2A2,0.02631578947368421
CK2B,0.013157894736842105
FAF1,0.019736842105263157
MBP,0.02631578947368421
MTIF2,0.006578947368421052
CLCA1,0.006578947368421052
CLTC,0.03289473684210526
PAPOLA,0.029605263157894735
COPS3,0.019736842105263157
PSMD4,0.049342105263157895
CREB,0.019736842105263157
ATF2,0.006578947368421052
CAMK2G,0.003289473684210526
HNF4A,0.006578947368421052
MAML1,0.02631578947368421
SMAD4,0.05263157894736842
VDR,0.042763157894736836
GLG1,0.006578947368421052
PPP2CA,0.042763157894736836
CRM1,0.03618421052631579
KPNA2,0.06907894736842105
PIK3CD,0.019736842105263157
PRKAR1A,0.01644736842105263
DAXX,0.02631578947368421
SPEN,0.023026315789473683
CTCF,0.003289473684210526
CUL1,0.02631578947368421
PSMD7,0.023026315789473683
SKP1,0.023026315789473683
DAAM1,0.01644736842105263
DAP,0.006578947368421052
TNIP1,0.006578947368421052
DDEF1,0.023026315789473683
REPS2,0.009868421052631578
