col1,col2
14-3-3-zeta,0.3531702878448257
CDC25B,0.3022660217041699
CSNK1A1,0.273945601652608
CTNNB1,0.4182663243939407
PIK3R1,0.30499460163931286
PRKCA,0.37587097383732376
RAF1,0.42409988540361915
RAN,0.3980099709874279
A20,0.237191589574411
G3BP2,0.3121967328895225
ABIN2,0.32626568437166836
FLNA,0.31641999774650875
NFKB1,0.3763361606861323
REL,0.3228021420747292
RELA,0.43878732732235914
STK11,0.2855207679196196
TRAF2,0.3685813549507817
ABL1,0.3980099709874279
APP,0.34359278851344055
BCAR1,0.4125910689747556
CDC42,0.36071129043225963
CRKL,0.41769178273955343
FOS,0.4159775893767372
GRB2,0.40870916375590716
MYC,0.3632970344496952
NUP214,0.3523518167258342
PLCG1,0.3475195632393085
PLSCR1,0.28365635992014454
SHC1,0.370377122818995
STAT5A,0.4707114827157816
TP53,0.4229201917029137
ADAM10,0.3432049862690687
CD44,0.3712815846573808
CDH1,0.2943655545347482
EGF,0.3585844549933902
EGFR,0.38736257048967504
NOTCH2,0.37173547412517716
PSEN1,0.35606512626978326
AIP4,0.3405146896241824
HGS,0.3786794742645017
MET,0.3768025004143679
NUMB,0.26372907010788804
SMAD3,0.45452857673302677
SMAD7,0.339753762943458
ANAPC5,0.3345210317210065
SMAD2,0.45452857673302677
TGFB1,0.3712815846573808
ANKRD6,0.30438400183623116
DAAM1,0.2815552016985138
DVL2,0.2893240892810608
DVL3,0.3298043577379554
FZD1,0.237191589574411
FZD4,0.23737675084652216
FZD5,0.23265464256648424
FZD6,0.2331898909772967
MAGI3,0.2396214482540543
WNT5A,0.27518517451076463
APC,0.3768025004143679
APH1A,0.33052132373303794
PLD1,0.2940808683117939
PSEN2,0.30256678391482084
TRAF6,0.34633213876354774
APH2,0.3298043577379554
ARA54,0.3093383701265462
NCOA3,0.3796249910541759
NCOR1,0.32143722815475145
SVIL,0.339753762943458
UBE2L3,0.2766875503497679
ARA70,0.3174108745661742
NRAS,0.36113968863942386
ARA160,0.28659718928783684
SMARCA4,0.2955098326864868
ARAF1,0.2921033792837607
ARF4,0.27149965878070975
PLD2,0.3499190078646662
ATF3,0.29266565720346
AXAM2,0.3144566885567682
KPNB1,0.38835200234277767
PML,0.33269104795885657
SUMO1,0.3121967328895225
SUMO2,0.30560765611496976
BAG1,0.2946507924751888
HSPA8,0.37726999731314503
CASP3,0.3974896965155489
CASP8,0.3412790323618349
CAV1,0.3495168021084999
CBLB,0.3834547513674589
EPOR,0.3731038255636747
EPS15,0.346727044280952
GAB1,0.37587097383732376
GRB10,0.37726999731314503
IQGAP2,0.339753762943458
PRKCI,0.3898456638902499
SNX2,0.2949365837385014
STAT1,0.4565760027543467
STAT3,0.43815506892564104
BPAG1,0.3204210936084246
HDAC6,0.3144566885567682
CAMK2D,0.3585844549933902
CREBBP,0.4614258237244232
CAPN3,0.30715112912565146
RPL8,0.28605796597779387
CASP2,0.3495168021084999
CDK7,0.3602839073867238
FADD,0.3796249910541759
HDAC1,0.4375246299775466
HDAC2,0.4270781149359479
PSMD12,0.33052132373303794
TRADD,0.3829718108745528
CASP7,0.2932301039868803
NOTCH4,0.3144566885567682
RHOA,0.3475195632393085
DAB2,0.3523518167258342
GRB7,0.3487151580669666
JAK1,0.3898456638902499
PTPN12,0.3531702878448257
SOS2,0.33824206655661276
CCND1,0.3637316002803767
CDK4,0.35690095989952453
CDKN1A,0.3301624515031432
DYRK1A,0.32909049549176933
CCNH,0.3134841420973143
CDK2,0.40010476030841435
MCM5,0.35153713044438717
MMP7,0.2698133254963575
CDC16,0.3248713865752082
CDC23,0.339753762943458
PSMC2,0.3475195632393085
PARD3,0.3077728925449341
VIM,0.34359278851344055
CDC37,0.32109780130347926
ID2,0.3389962294697825
MCM7,0.32802547770700635
CDK6,0.3294470399072534
CTCF,0.26213760158137495
SIN3A,0.3301624515031432
FRAP1,0.2639580015923567
ID3,0.3330554412205859
MAPK14,0.41203200248562993
CEACAM1,0.325915989104389
CIAP1,0.32909049549176933
CYLD,0.24681787161882704
TRAF1,0.3447614714675679
CIAP2,0.34712285140912663
CIR,0.3184079767899423
SNW1,0.36113968863942386
CK2A1,0.36813513055011493
RBBP7,0.2744400882981904
CK2B,0.2162728434099537
CSNK1D,0.25639090879797205
MTIF2,0.1774093452942794
CLTC,0.3676899852894739
PAPOLA,0.3768025004143679
COPS3,0.3160910788299323
COPS5,0.3507262028078373
PSMD4,0.3624310105296721
CREB,0.32767200197671864
CAMK2G,0.24601910828025478
MITF,0.31413183660577987
ETS1,0.38588783989136405
SMAD4,0.3820095701437122
SNIP1,0.3184079767899423
VDR,0.3763361606861323
GLG1,0.2935131446277943
GRB14,0.3378662420382166
PPP2CA,0.3581620940334451
RAC1,0.3863781675151142
SOCS5,0.3234889551429733
CRM1,0.3768025004143679
GLI1,0.28632732376120046
DCP1A,0.27820642070850404
CUL1,0.3659201177309205
PSMD7,0.3007711353455934
SKP1,0.34013380070961396
DAP,0.284452402090173
TNIP1,0.2805162526147555
DDEF1,0.2995858303787142
PXN,0.2681478111414417
DDX3,0.25255782212159045
TBK1,0.3337866276996651
DNM,0.31028532432081113
DSP,0.32143722815475145
E3B1,0.3287347219831296
EPS8,0.3204210936084246
EBP1,0.339753762943458
KPNA3,0.2963738965247514
RPL30,0.252767762123354
RPL4,0.33124141376295746
EF1A,0.24701837354540612
UBE3A,0.3294470399072534
EIF3S2,0.28498558372483124
PSMD1,0.3077728925449341
ENG,0.3190761991966369
TGFBR2,0.3389962294697825
EPS15R,0.31774254737136354
