col1,col2
4EBP1,0.319634703196347
AKT1,0.3954802259887006
CCND1,0.3867403314917127
MAPK14,0.4156769596199525
TFDP1,0.28294260307194824
14-3-3-zeta,0.354251012145749
BAD,0.3231763619575254
CSNK1A1,0.2948609941027801
CTNNB1,0.43424317617866004
KRT18,0.3653444676409186
PRKCA,0.40840140023337224
RAN,0.4074505238649593
ABIN2,0.36231884057971014
FLNA,0.36231884057971014
LYN,0.4278728606356968
NFKB1,0.3597122302158273
NFKB2,0.3597122302158273
RELA,0.4430379746835443
RIPK1,0.3763440860215054
STK11,0.30621172353455817
TAB2,0.3404669260700389
TRAF2,0.3833515881708653
ABL1,0.423728813559322
APP,0.3458498023715415
CBL,0.42475728155339804
CCNA2,0.38845726970033295
CDC42,0.3787878787878788
CRK,0.3816793893129771
CRKL,0.4206730769230769
FOS,0.4171632896305125
FYN,0.46357615894039733
GRB2,0.41420118343195267
MYC,0.36382536382536385
SHC1,0.3812636165577342
SRC,0.42117930204572807
TP53,0.42735042735042733
YAP1,0.2978723404255319
add1,0.3528225806451613
CSK,0.42117930204572807
CSNK1E,0.3556910569105691
HIPK2,0.3404669260700389
JAK1,0.39727582292849034
AIP4,0.3553299492385787
ARRB2,0.35860655737704916
HGS,0.3812636165577342
JUNB,0.3767491926803014
MET,0.39149888143176736
NUMB,0.2623688155922039
SMAD3,0.4716981132075472
AKAP95,0.3147482014388489
CASP3,0.3954802259887006
PRKCI,0.3787878787878788
STAT3,0.44472681067344344
STAT5B,0.45103092783505155
AML1,0.2892561983471074
CTCF,0.2946127946127946
HAT1,0.25289017341040465
NCOR1,0.33557046979865773
PPP2CA,0.36803364879074657
RUVBL1,0.2625656414103526
ANAPC2,0.330188679245283
ANAPC4,0.32771535580524347
ANAPC5,0.34079844206426485
CCNB1,0.40276179516685845
CDC16,0.36880927291886195
CDK2,0.4112808460634548
FZR1,0.343811394891945
PSMB5,0.26881720430107525
PSMC2,0.33524904214559387
PSMC3,0.2775574940523394
PSMD1,0.3054101221640489
PSMD13,0.28901734104046245
UBE2E1,0.3371868978805395
SMAD1,0.41031652989449
TGFB1,0.38461538461538464
AO7,0.31194295900178254
RNF4,0.2608047690014903
UBE2D1,0.28665028665028663
APH1A,0.319634703196347
NOTCH2,0.3626943005181347
NOTCH3,0.31503150315031503
APH2,0.3089143865842895
APPL2,0.32618825722274
HDAC1,0.4396984924623116
HDAC2,0.423728813559322
RBBP7,0.28594771241830064
ARA54,0.3292568203198495
FHL2,0.373134328358209
NCOA3,0.389321468298109
PIAS1,0.3645833333333333
UBE2L3,0.29093931837073983
ARA55,0.38293216630196936
GIT1,0.35496957403651114
PAK1,0.3510531594784353
PTK2,0.3808487486398259
PTPN12,0.37194473963868224
PXN,0.29411764705882354
RHOA,0.34791252485089463
TGFBR2,0.36610878661087864
ARA70,0.31503150315031503
HRAS,0.28665028665028663
ARAF1,0.29411764705882354
PRKCB,0.3246753246753247
ARF4,0.2755905511811024
PLD2,0.3684210526315789
ARNIP,0.30621172353455817
CAV1,0.3645833333333333
DVL3,0.34146341463414637
ASE1,0.3178928247048138
BAF53A,0.3027681660899654
SMARCA4,0.3434739941118744
SMARCB1,0.35175879396984927
SMARCC1,0.3371868978805395
SMARCC2,0.3089143865842895
SMARCE1,0.3133393017009848
BAG1,0.3027681660899654
HSPA8,0.3945885005636979
BP75,0.29411764705882354
CCNH,0.36496350364963503
PCAF,0.373134328358209
BPAG1,0.32497678737233054
HDAC6,0.3448275862068966
BTRC2,0.32407407407407407
BTRC,0.3025064822817632
CUL1,0.3763440860215054
FBXW7,0.2806736166800321
GSK3B,0.31645569620253167
RBX1,0.30434782608695654
SKP1,0.3448275862068966
SKP2,0.2875924404272802
CAMK2D,0.3560528992878942
CASP2,0.36610878661087864
CDK7,0.363447559709242
FADD,0.36420395421436
CASP7,0.31645569620253167
CBLB,0.3981797497155859
CD44,0.35496957403651114
EPS15,0.35353535353535354
PIK3R2,0.4013761467889908
STAT1,0.47297297297297297
ERBB2,0.4046242774566474
GRB10,0.38631346578366443
APC,0.3995433789954338
CDC25C,0.36649214659685864
DAB2,0.3800217155266015
EPOR,0.3808487486398259
HD,0.3800217155266015
NCK2,0.3945885005636979
WASL,0.39727582292849034
CCNB2,0.3707627118644068
CDK4,0.37194473963868224
E2F4,0.28618152085036797
ID2,0.3615702479338843
MCM7,0.35317860746720486
SP1,0.39503386004514673
FOXO1A,0.373134328358209
HES1,0.3867403314917127
PKN1,0.3630705394190871
RAC1,0.4112808460634548
CDKN1A,0.35353535353535354
ETS1,0.3808487486398259
ID3,0.3295668549905838
MCM5,0.358974358974359
RBL2,0.3510531594784353
RPS11,0.2736512900703675
DYRK1A,0.34930139720558884
ITGB4BP,0.30755711775043937
PIN1,0.2902155887230514
CDC37,0.33783783783783783
PRKACA,0.37273695420660274
FRAP1,0.26676829268292684
CIAP1,0.3342884431709647
CIN85,0.3424657534246575
AP2B1,0.2845528455284553
MAP3K4,0.3371868978805395
SPRY2,0.2556610664718773
CIR,0.32710280373831774
SAP18,0.26375282592313487
SNW1,0.35246727089627394
CK2A1,0.37194473963868224
DVL1,0.3528225806451613
DVL2,0.29914529914529914
CK2A2,0.3657262277951933
CK2B,0.2880658436213992
CSNK1D,0.2633559066967645
FAF1,0.3258845437616387
MTIF2,0.27301092043681746
CLTC,0.3825136612021858
NUP153,0.39281705948372614
PAPOLA,0.358974358974359
COPS3,0.33589251439539347
COPS5,0.34619188921859545
PSMD4,0.341130604288499
SOCS5,0.34079844206426485
STAT2,0.40229885057471265
CRM1,0.39106145251396646
CTBP1,0.37037037037037035
KPNA2,0.40045766590389015
PIK3CD,0.35787321063394684
PRKAR1A,0.3176043557168784
IKBKAP,0.26595744680851063
DAXX,0.3699788583509514
SPEN,0.3645833333333333
CTBP2,0.3181818181818182
PSMD7,0.2946127946127946
DAP,0.2736512900703675
PML,0.3067484662576687
DDEF1,0.3173164097914778
DDX3,0.31305903398926654
G3BP2,0.3181818181818182
CTNND1,0.28317152103559873
FZD1,0.27602523659305994
FZD4,0.2623688155922039
FZD5,0.2609992542878449
FZD6,0.2609992542878449
FZD7,0.2623688155922039
WNT5A,0.2847843775427177
E2F5,0.3286384976525822
E3B1,0.3546099290780142
EPS8,0.273224043715847
EBP1,0.34516765285996054
