col1,col2
4EBP1,0.004063769541263864
AKT1,0.046915039150616726
CCND1,0.027690364369367292
EIF4E,0.002846088026698885
MAPK14,0.031045426477009152
PTEN,0.04680900200474028
TFDP1,0.0005904784222059456
14-3-3-zeta,0.01249842612945225
BAD,0.009248931215987143
CDC25B,0.009790121487874585
CSNK1A1,0.0019238736385250772
CTNNB1,0.058023734438285804
KRT18,0.023120728140855144
MST1R,0.10010642969733567
PIK3R1,0.008080411522846321
PRKCA,0.06847711122151917
RAF1,0.11691992157708733
RAN,0.036864691551332825
A20,7.825032082081108e-05
G3BP2,0.0030018786916192874
ABIN2,0.008937147069524996
FLNA,0.020593043431450346
IKBKG,0.02674605405885009
LYN,0.15563077562706465
NFKB1,0.01306229024089238
NFKB2,0.02106748951279837
REL,0.006135624553716516
FHL2,0.02054675404134221
RIPK1,0.027530666217572802
STK11,0.008020402258856566
TAB2,0.009310502542077072
TNF,0.011554506886019455
TRAF2,0.022653281786080445
ABL1,0.13732050206987742
APP,0.024266665264323015
BCAR1,0.11794792169763114
CBL,0.1548163618752095
CCNA2,0.016959749305712847
CDC42,0.04132958855404651
CRK,0.106968566184143
CRKL,0.1506027618060846
DOK1,0.08370670990338079
FOS,0.06912476244811586
FYN,0.19216735877987665
GRB2,0.15505036317663076
MDM2,0.024040901724461234
MYC,0.01914051387700123
NUP214,0.02401166369520203
PLCG1,0.07574741313455224
PLSCR1,0.006760719364110801
SHC1,0.09934991226985855
SRC,0.15481944094390762
STAT5A,0.1930906596689681
TP53,0.055385290076064464
TP73,0.028449237956165874
YAP1,0.0035795494908711515
ADAM10,0.009885031798758078
CD44,0.039396515528967724
CDH1,0.002269032157192436
DLL1,0.003738866051906776
DLL4,0.0020859208432082005
EGFR,0.14201197030111762
FURIN,0.0002576742730264987
JAG1,0.0032730873523940246
JAG2,0.008910413746537761
NOTCH1,0.00499318195684262
NOTCH2,0.013474926273481952
NOTCH3,0.0049985027475236195
PSEN1,0.028015209127104052
ADD1,0.03718958157251906
CSK,0.15657184773840535
CSNK1E,0.022501426982518002
FGR,0.14384313145409125
HIPK2,0.009939757831660147
JAK1,0.13618984384012178
JAK2,0.1896562640715123
LCK,0.14164120675450576
PKN2,0.019045274626173513
PRKCZ,0.06348733760544706
TBK1,0.010525841054105773
AES,0.011255023248531039
CREBBP,0.12173042786548104
CTBP1,0.032369340379384215
HDAC1,0.07018042883912218
LEF1,0.018129887476806415
PRMT1,0.0014967878178459158
RELA,0.07772288554073917
TLE1,0.00029338599940831393
AIP4,0.021289049192102606
ARRB1,0.002352614043240283
ARRB2,0.013450197834763648
HGS,0.04042213676127776
JUNB,0.03473634056828975
KIT,0.1576461087785657
MET,0.11194480802414913
NUMB,0.0017445764888788444
SMAD3,0.10852451603619381
SMAD7,0.014794891787232504
AKAP95,0.0040505272940324485
CASP3,0.07569306257084048
CCNE1,0.025693637108136456
PRKAR2A,0.00717081468741065
NRAS,0.050403644303628724
PRKCI,0.04890677446155841
STAT3,0.1607720903519148
STAT5B,0.1646042600293991
AML1,0.0015302548128351516
CTCF,0.0017493874799866052
HAT1,0.00010732487968663116
NCOR1,0.00421330915501873
PPP2CA,0.05012845669902058
RUVBL1,0.0005014264729491721
TBP,0.0020045104162089997
ANAPC2,0.0032290727730851974
ANAPC4,0.003203663862884272
ANAPC5,0.009999803791672477
ANAPC7,0.00016768289369110666
CCNB1,0.02450578992343865
CDC16,0.01287015243226273
CDC27,0.00037683396778346147
CDK2,0.04327067522736398
FZR1,0.006487533523499503
PSMB5,0.000642935921680224
PSMC2,0.007088753931398783
PSMC3,0.0010074925616360053
PSMD1,0.0015324940265046144
PSMD12,0.007329065214845061
PSMD13,0.0012636850289636274
UBE2E1,0.003128614801821006
SMAD1,0.05846928879285902
SMAD2,0.12018883753013257
TGFB1,0.048657286453969176
AO7,0.0023014896510645073
CDC34,0.0036364247292483996
NKD1,0.006092759862750876
RNF4,0.0003520147621317258
UBE2D1,0.0004868341715656057
AP2,0.004943791882964769
APC,0.0431184127815635
APH1A,0.0047831885985342324
PLD1,0.005728380744426397
PSEN2,0.00973749010492181
