col1,col2
4EBP1,0.0012829813885913794
AKT1,0.012507451292941571
CCND1,0.008456512377600206
EIF4E,0.002206964571567682
MAPK14,0.01702356158693248
PTEN,0.010418350414457869
TFDP1,3.119346783037179e-05
14-3-3-zeta,0.0020922365472406464
BAD,0.0019965944761508717
CDC25B,0.00016823820082091423
CSNK1A1,0.0012236561468600097
CTNNB1,0.03407737975705541
KRT18,0.011724629495072624
MST1R,0.002676333356065492
PIK3R1,0.0012465555062784132
PRKCA,0.011000177094381496
RAF1,0.026244105574909363
RAN,0.013791533818022854
A20,0.0
G3BP2,0.004179347112127664
ABIN2,0.0011840817197598381
FLNA,0.0007354738077000248
IKBKG,0.0073734209803137584
LYN,0.019056102891423742
NFKB1,0.01295887999145506
NFKB2,0.010236929616764761
REL,0.0012592879361762914
FHL2,0.011492244805893887
RIPK1,0.009266812184611553
STK11,9.327029308444913e-05
TAB2,0.006360358264840802
TNF,0.008198122112543333
TRAF2,0.013199571444293087
ABL1,0.01410534263137741
APP,0.00381247663323286
BCAR1,0.004109961186357163
CBL,0.011881466648039567
CCNA2,0.006913135574450066
CDC42,0.006515400821718077
CRK,0.0033738524111216273
CRKL,0.01250334304729755
DOK1,0.0010658845086225575
FOS,0.017385536264189698
FYN,0.045937987324101
GRB2,0.015772730933753015
MDM2,0.008926230798650132
MYC,0.011691347728449205
NUP214,0.0012306123868974516
PLCG1,0.002324223929385205
PLSCR1,0.0
SHC1,0.003948714275340085
SRC,0.018992459972360064
STAT5A,0.03292276796596548
TP53,0.019662415753907737
TP73,0.0022588382489238056
YAP1,0.0
ADAM10,0.0065276475132843015
CD44,0.00811720737551723
CDH1,0.00026263792233051695
DLL1,0.0004338381262014254
DLL4,0.00026701462649822774
EGFR,0.014535532798525213
FURIN,0.0
JAG1,0.0002878515203724253
JAG2,0.0014710746496423412
NOTCH1,0.005882699743343113
NOTCH2,0.0072743583339414065
NOTCH3,0.001387344711043272
PSEN1,0.010059807277920725
ADD1,0.0010774226285921965
CSK,0.010111540530690508
CSNK1E,0.005737831643742155
FGR,0.004533644370035176
HIPK2,0.0006749299271989645
JAK1,0.006556434980890821
JAK2,0.03226871171716651
LCK,0.004504825355910407
PKN2,0.0005244872008723049
PRKCZ,0.006282054321102976
TBK1,0.0007164080911380591
AES,0.006199933470872455
CREBBP,0.08480284025495471
CTBP1,0.00362390259751906
HDAC1,0.04024435651803521
LEF1,0.0005995149920689924
PRMT1,0.0006133727681005463
RELA,0.046372604426276956
TLE1,0.0
AIP4,0.002315387055777097
ARRB1,0.00012462520661362167
ARRB2,0.002239921743871511
HGS,0.009904676459551858
JUNB,0.0027970378875531356
KIT,0.011378734151989584
MET,0.0035098294882031818
NUMB,0.0001526694497691037
SMAD3,0.04509994909588643
SMAD7,0.001023296194340595
AKAP95,0.00021783799926742339
CASP3,0.012424743183925599
CCNE1,0.002155730234095124
PRKAR2A,0.0014258079120811622
NRAS,0.014644165832389738
PRKCI,0.0032040364199365724
STAT3,0.021208740326701184
STAT5B,0.020146275694064606
AML1,0.0017397073235376364
CTCF,0.0002504998012308426
HAT1,0.00013260845153123486
NCOR1,0.00447527418172082
PPP2CA,0.013006673040917547
RUVBL1,0.0002446555087926219
TBP,0.004774802152082466
ANAPC2,0.004526661855772276
ANAPC4,0.003645301614881071
ANAPC5,0.0016033406919719656
ANAPC7,0.0
CCNB1,0.011721503649575603
CDC16,0.005274082171609956
CDC27,3.843740672537223e-05
CDK2,0.012993170868778546
FZR1,0.0030228048810723392
PSMB5,1.680958603137917e-05
PSMC2,0.006599626943129756
PSMC3,0.0003710513014670286
PSMD1,0.0012183869149307452
PSMD12,0.005992055067311707
PSMD13,0.00023653806142407975
UBE2E1,0.0018614791438291743
SMAD1,0.007611872313148564
SMAD2,0.0387318290160777
TGFB1,0.004879845444413545
AO7,0.0014420584770514539
CDC34,0.0009767797430522685
NKD1,0.00816819454015103
RNF4,0.000241471616520257
UBE2D1,0.00020720689652237355
AP2,0.0
APC,0.00886115313779853
APH1A,0.0015106263722224032
PLD1,0.0004394817982366476
PSEN2,0.0018719519558437825
TRAF6,0.014743342734125567
APH2,0.0009904387383382902
APPL2,0.0021921910395376184
AKT2,0.00011711638386373647
HDAC2,0.015030831893455433
HNF4A,0.00038763509412730344
MTA2,0.0031276886366919123
PIK3CB,0.0016444354037598767
RBBP7,0.0009892924706032613
ARA55,0.0075679775309034315
GIT1,0.0012266471141425667
NCOA2,0.00031629342226985113
NCOA3,0.003373401439671177
PAK1,0.002234522244151308
PTK2,0.001539176237481845
PTPN12,0.0007106227149812265
PXN,6.611470540229049e-05
RHOA,0.0015022787292580683
SPDEF,4.954555878769353e-05
SVIL,0.002388752454491724
TGFBR2,0.001024778375325547
TRAF4,2.7440714507440127e-05
ARA70,0.0014696101874640659
HRAS,0.0010361460903454218
PAK6,7.966070610226846e-05
ARA160,0.0005907707946195971
PIAS1,0.002611381794632443
SMARCA4,0.0033540597678103396
ARAF1,0.0001274077680482423
PRKCD,0.0007675258454481319
ARF4,0.00012826010558427366
PLD2,0.008923638065499562
ARNIP,0.00023518285125375977
CAV1,0.0015027286262082895
DVL3,0.003298247124266674
ASE1,0.0006110658473112303
ATF1,0.0037807502055044353
CAPN3,0.00022768621964928772
KPNA2,0.002533875000905283
STAT1,0.025496596201761226
TCF3,0.009636419952422289
YY1,0.0011855783275262237
ATF3,0.0001272064257131286
FOSB,2.9560475033437812e-05
AXAM2,0.0023216704454249925
AXIN1,0.0053621032631210475
DVL1,0.01961116445107474
DVL2,0.0014240520382079029
