col1,col2
4EBP1,0.0377307586702694
AKT1,-0.04684447262466048
CCND1,0.009230400857430536
14-3-3-zeta,0.04452773534942545
CSNK1A1,0.07623579713630886
CTNNB1,-0.007118622089948827
PIK3R1,0.03837950352612489
RAN,-0.03029651092349393
ABL1,-0.17948758167397041
CDC42,-0.04225662657697611
CRK,-0.11761735554919868
FOS,-0.1377288063154061
FYN,-0.28303082685672226
GRB2,-0.20453100121904905
JUN,-0.13227824542256614
NUP214,-0.01801068617794324
SHC1,-0.09985827781223987
add1,-0.006803068966168348
CSK,-0.25662029383297646
AES,0.02368052701774846
CTBP1,-0.01535769493082356
HDAC1,-0.06649763355806618
PRMT1,0.043618689654767236
RELA,-0.14199152822579866
CDC23,-0.007243434783555303
STAT3,-0.26385350307719363
STAT5B,-0.2773826005752374
AML1,0.0545917075226106
NCOR1,0.0628626420591752
TBP,0.06813277469700679
ANAPC5,0.030327306356260592
SMAD3,-0.1315879034655449
TGFB1,-0.03498689120871204
ARA54,0.05845958245612133
UBE2D1,0.05358647328376851
UBE2E1,0.03417933374605005
UBE2L3,0.049342227925789704
ARA55,-0.07345957536907263
GIT1,0.009211568783109105
PTK2,-0.17387521382762247
PTPN12,-0.039495900779172186
RHOA,-0.00702881550850511
SMAD7,0.017488728842659482
TGFBR2,-0.03702162214977499
TRAF4,0.03808553942199889
ARA70,0.038462514754643004
ARRB1,0.04939355371230996
HGS,0.02394377206396892
ARRB2,0.0071805649707695745
BPAG1,0.032232409385323686
HDAC6,0.05224986378866854
BRCA1,-0.11237322253456318
CCNB1,0.03423367234048417
CCNH,0.041242157431413205
CDK4,0.003016867220822836
JUNB,-0.05133560181535124
MTA2,0.029870001159062756
CAMK2D,-0.02579023486480518
CASP3,-0.05863931519485061
CASP7,0.01783362192883656
FLNA,0.014687849987797284
JUP,0.010673925266572674
NOTCH3,0.049528442981433024
SNCA,-0.058452868454666955
VAV1,-0.2210741895661494
CAV1,-0.03471842410129452
FOXO1A,0.025996085549092465
HSPA8,-0.04332999488859844
ID2,0.028776807053168235
PKN1,0.002413297572788781
CDKN1A,0.0421324800809986
TGFBR1,-0.06844528001147082
ITGB4BP,0.07107369215650367
MCM5,0.04591806831221603
VIM,0.013526456698544489
CDC37,0.0361964732810343
TNK2,-0.04400192019218825
PRKACA,-0.019131403489836624
CHK,0.060653507819875
CSNK1D,0.06099787443326501
CIAP2,0.031442080665465826
NFKB1,0.08229636967654702
CIN85,0.029475580907308025
AP2B1,0.051088059288622555
DAB2,-0.026182867598672298
MAP3K4,0.03939331111913773
CIR,0.0626492092133324
SAP18,0.04775708676832566
SAP30,0.047757086768325685
SNW1,0.03757138667790843
CK2B,0.05816778090654166
FAF1,0.029522479025918372
CLTC,0.02766482195933286
PAPOLA,0.043550230496111966
EPOR,-0.1481454753293948
KPNA2,-0.06520720783775635
PIK3CD,-0.027492563116332667
PRKAR1A,0.010617170155797846
STAT2,-0.17675859121433798
DAXX,0.018787173888119166
ZFHX1B,0.014844070767372824
CTBP2,0.03484240249118578
SMURF2,0.02518517078769617
DAP,0.050967945283240494
PML,0.039939197019509834
TNIP1,0.05481859734297116
DVL1,0.07129735440389084
CTNND1,0.04862190128738149
FZD4,0.05402433476375722
FZD5,0.04862190128738148
FZD6,0.05330415946674825
WNT5A,0.0540243347637572
EBP1,0.06001449203423626
KPNA3,0.04446396395806663
RPL30,0.04749361505041602
RPL4,0.060879801166874345
RPL8,0.03238588169708163
EIF3S2,0.05625658951674187
PSMD1,0.07965001066772133
SMARCA4,0.04087971957880837
ENG,0.02744678650999663
ERK1,-0.21039641496257278
MEF2A,-0.022422967318125268
PLCG2,0.004898143389735027
SF1,0.020452524350735114
TCF8,0.008778141080917928
VDR,-0.07021086710973488
FBL,0.06045802394843223
PSMD3,0.07496619920312708
FKBP12,0.003384625853112016
FKBP51,0.027114506450965005
JUND,0.0108110570369509
FRP2,0.046822581793667245
GJA1,0.01318908316132021
SOCS5,-0.036656595852818434
GAPDH,0.03564687900152571
GAS1,0.05847440340712955
GLI2,0.057180720091634274
RAB23,0.05757154892053057
KPNB1,0.03332415614336779
SMARCE1,0.03956561140926605
HERP1,0.051600520203459004
SNRPD2,0.04388654305338927
HSP90A,-0.024344275285548517
STUB1,0.017906167602638252
SUMO1,0.050271127298889856
HSP90B,0.054108362486584474
ID3,0.04900915468384693
TCF4,0.046393081315377116
IKBA,-0.11136701555921567
IKKE,0.0378849831840338
