col1,col2
14-3-3-zeta,0.07475615526581048
AKT1,0.12864340909277605
CDC25A,0.06636865018144233
CDC25B,0.028814455591815728
CSNK1A1,0.048267269041871744
CTNNB1,0.11637947553707423
KRT18,0.08794574899072982
PIK3R1,0.06449918179079588
RAF1,0.009175829474474892
RAN,-0.022886908816337745
ABL1,0.006105534025440233
APP,0.0637375727171419
CBL,0.03279098303567909
CDC42,0.08903093702692602
CRKL,-0.06352933087833415
FOS,-0.0881019287836163
GRB2,-0.005108696587602085
MDM2,0.05562275267467134
MYC,0.0507690887884396
NUP214,-0.023032563965076316
PLSCR1,0.022645997579890182
SHC1,0.014015935013927784
STAT5A,-0.09930505993790377
TP53,-0.024392635629333866
YAP1,0.02264599757989017
ACVRL1,-0.030343222588806406
CAV1,-0.025175651308464046
SMAD1,-0.08316587456437552
SMAD2,-0.1790673758621031
SMAD3,-0.1367336521716546
SMAD4,-0.07461151925294883
TGFBR1,-0.03934768579192317
TGFBR2,-0.024330298059655128
ADAM17,0.059914959980982535
EGFR,0.0254517082633008
FHL2,0.031936409532497496
FURIN,0.028026940175444423
NOTCH1,0.07652062745956027
NOTCH2,0.09163339261526589
NOTCH3,0.06148850727315288
ADD1,0.042353416258892024
CSNK1E,0.025554296674353758
HIPK2,0.003699666166099849
JAK1,-0.016862443583228758
JAK2,7.150994215387078e-06
LYN,-0.03851979587578663
PKN2,0.03230047840150739
PRKCZ,0.03323793501399723
STK11,0.01983766043160887
AES,0.05412638584928955
CCND1,0.029874965055296514
HDAC1,-0.02753414817489538
RELA,0.04745132529168332
TLE1,0.027448082762275096
AIP4,0.01141095780233367
ARRB1,0.028738815225046684
JUNB,-0.06005121280142707
KIT,-0.024711317140694262
MET,-0.009605226993495402
NUMB,0.032665190285024556
CDC23,0.10838147735429123
NRAS,0.12749961315224442
STAT3,-0.08193309260330085
STAT5B,-0.08058474260891682
AML1,0.025453671241766358
NCOR1,0.05700934573800485
PPP2CA,-0.022827075093802822
ANAPC2,0.10538352649889338
ANAPC5,-0.0059992622456246205
CCNB1,0.1080919700061029
CDC27,0.047743941553374074
PSMB5,0.06014652249039822
PSMC2,0.1380935495926665
PSMC3,0.09528991219675177
