col1,col2
4EBP1,-0.01138415660083317
AKT1,-0.004116981378212766
CCND1,-0.16630341480764896
EIF4E,0.01086151254774356
MAPK14,-0.024045294271969553
TFDP1,0.0018025578013879458
14-3-3-zeta,0.019792365966732162
BAD,0.05718605665813958
CDC25A,0.010903461132982102
CDC25B,0.002604371260944081
CSNK1A1,-0.012630352512693711
CTNNB1,-0.22180370642894692
KRT18,0.05567858394498956
PIK3R1,0.0055115179815724115
PRKCA,0.03645442962422904
RAF1,0.19438245299394855
RAN,0.005793772290001616
A20,0.0072267694254889575
G3BP2,0.004307640154521485
ABIN2,-0.01557513956313819
FLNA,-0.013398328980107082
LYN,0.01197668087901447
NFKB1,-0.0744647306808078
NFKB2,-0.04392021887941684
RELA,-0.01031091076055371
RIPK1,-0.004633967422122153
TAB2,-0.04408453784329213
TRAF2,-0.04487543604446473
ABL1,-0.08861853811535052
APP,-0.032314298191816186
BCAR1,-0.013116376769905512
CCNA2,-0.1058911454701102
CDC42,-0.006509347377800079
CRK,-0.037990415035247256
CRKL,-0.01395781107031741
FOS,-0.05683894896725865
FYN,0.0008019669370948413
GRB2,0.002804042617908075
JUN,0.017758014242427678
MYC,0.02804143276989696
NUP214,-0.024705366953610624
PLCG1,-0.040431687581254816
PLSCR1,-0.0033734108561024184
SHC1,-0.044250618917795234
SRC,-0.027557855341788187
STAT5A,0.05444847088820049
TP53,-0.043529416574145705
YAP1,-0.002604722407950682
ACVRL1,-0.005844479108595426
CAV1,0.002523265659201435
SMAD1,-0.05925077298025189
SMAD2,0.00831483185966003
SMAD3,-0.011206108140855375
SMAD4,0.011352149823946547
TGFB1,-0.0021050191301132883
TGFBR1,-0.0643758933264971
TGFBR2,-0.011657298951412712
ADAM10,-0.05173020615734451
CD44,0.023046507085483336
CDH1,-0.007303887403204133
FHL2,-0.087202995921981
FURIN,-0.0009219183703440338
JAG1,-0.027252780179137053
NOTCH2,-0.09135699689575927
PSEN1,-0.05576406563487002
ADAM17,-0.025449031646463827
ERBB2,-0.013075624546041748
TRAF6,-0.04584833048171959
ADD1,0.026634144003991844
CSK,0.05334083472830746
CSNK1E,-0.004877811271834754
FGR,-0.030854934303820115
HIPK2,-0.013464810365622467
JAK1,-0.01989272497753917
LCK,-0.03920961835384942
PKN2,-0.00542041030770104
PRKCZ,0.05730590956460966
TBK1,0.00590972758969638
AES,-0.037509057302331644
CTBP1,0.06990434822930143
HDAC1,-0.14836851179221558
PRMT1,0.005082989026710701
TLE1,0.0007071466397715344
AIP4,0.0034945990270282747
ARRB2,-0.007648770369393413
HGS,-0.021517509516330156
JUNB,0.0037497295648252103
MET,-0.027372198102309914
NUMB,0.001246097612536424
AKAP95,-0.021909789581661968
CASP3,-0.02727803053012687
CCNE1,-0.1192427323376608
PRKAR2A,-0.0022752050114480814
NRAS,0.10216122766656142
PRKCI,0.03750688467069625
STAT3,-0.04245799315791524
STAT5B,0.002178797203999031
AML1,0.002322377529663636
CTCF,-0.020468082937121972
HAT1,0.005907330501820386
NCOR1,-0.03543101904608923
PPP2CA,-0.006076700420494367
RUVBL1,0.011332193098153457
ANAPC1,0.01882888937654377
ANAPC2,0.1203288396650696
ANAPC4,0.11080324815889855
ANAPC5,0.04064617782386469
ANAPC7,0.02990921419243363
CCNB1,-0.010005963821854182
CDC16,0.02701223402302115
CDC27,0.03997845898294226
CDK2,-0.022687780333430413
FZR1,0.014078186758938646
PSMB5,0.07086968199487996
PSMC2,0.15709351883803183
PSMC3,0.12730480842905456
PSMD1,0.13429556843371818
PSMD12,0.13961948525357706
PSMD13,0.14250713295154338
UBE2E1,0.029122864296826784
ANKRD6,-0.04776116190831798
AXIN1,-0.06267982082052524
DVL1,-0.07303699583789022
DVL2,-0.04294510549696209
DVL3,-0.04246365634871237
FZD1,-0.007997099238641076
FZD4,-0.0074547291105985175
FZD5,-0.005283810364584013
FZD9,-0.005626719040106418
MAGI3,-0.009814766931530855
NKD1,-0.05292491912267097
NLK,-0.0086625331705444
AO7,0.0012043071890993134
CDC34,-0.0025117376147971516
RNF4,0.00890468642102896
UBE2D1,0.0009258988676180522
APC,0.00606561666971639
APH1A,-0.0658341474206398
PSEN2,-0.03886920475165878
APH2,-0.053556090186238685
APPL2,-0.03723054211673472
AKT2,0.00021892614430876251
HDAC2,-0.1564478549308301
MTA2,-0.0567794944072947
PIK3CB,0.030099190133288656
RBBP7,-0.012165404722764386
APS,-0.022299987896140242
CAMK2G,0.003012056688953763
EPOR,0.006085341074833911
GRB10,0.0036187053305474603
GRB7,0.010869177510139156
NCK2,-0.009530969728099822
PIK3R2,0.005147429050654584
PTK2,-0.03428192568752336
SOCS3,-0.008730707406447439
SOS1,-0.02063385047502049
STAT1,0.09466544704644078
WASL,-0.03122971972448203
AR,-0.07587351366453281
BAG1,0.00306495266505175
BRCA1,-0.15341657338601555
NCOA3,0.10891144690271484
SP1,-0.153418048592061
UXT,0.0030901327658123968
ARA54,0.014250654036918175
PIAS1,0.055905829274126205
SVIL,-0.0002609404417377082
UBE2L3,-0.003218369952665785
ARA55,0.008746570583994097
GIT1,-0.012464865771026748
PTPN12,0.009714184865083157
PXN,0.012120790310239457
RHOA,0.02761201204930794
TRAF4,0.007426813063991685
ARA70,0.023247662331013608
HRAS,0.03511405871420892
ARA160,0.003995342025017832
SMARCA4,-0.0025032394923364693
ARAF1,0.025793729074516752
PRKCD,0.010736002658227927
ARF4,0.007422473926803105
PLD2,-0.006780465253738868
ARNIP,0.00975601159016063
ARRB1,0.004644254458403789
ASE1,-0.0016377381231721924
