Name,Betweenness,Degree,Closeness,EigenValueC,Khatz,ClusteringCoef,Label
HDAC6,0.0045573331267241,0.0166666666666666,0.3432930705657978,0.0036687568353937,0.0055447879701669,0.0555555555555555,0
CCNB2,0.0068234026649915,0.0481481481481481,0.3763066202090592,0.0199299663593599,-0.0797381649390374,0.2369230769230769,0
CDC25C,0.0067012109301676,0.0388888888888888,0.379746835443038,0.0207575071291792,-0.0260271833451624,0.2238095238095238,1
CDK4,0.0044680376033551,0.0444444444444444,0.3924418604651162,0.027323655834507,-0.0680859776386702,0.2826086956521739,1
POLR2H,0.0125371347743019,0.0148148148148148,0.3110599078341013,0.001907462782213,0.0115234598060481,0.1785714285714285,0
RBL1,0.0022123067623649,0.0388888888888888,0.3941605839416058,0.0301946103456917,-0.0727144172144206,0.3761904761904762,0
CASP7,0.0004058323744107,0.0111111111111111,0.3258901629450815,0.0114337314180766,-0.0281041820604931,0.3333333333333333,1
CASP9,0.0022621073860673,0.0388888888888888,0.3976435935198821,0.0399328709877409,-0.0556227214025336,0.3428571428571428,1
CDK7,0.0073232508210766,0.0351851851851851,0.3882099209202013,0.0175087803314233,-0.0615936935256496,0.2046783625730994,0
HES1,0.0078168890785941,0.0407407407407407,0.3846153846153846,0.0355948039949266,-0.0101027446467563,0.2294372294372294,0
SOCS5,1.025052045460209e-06,0.0148148148148148,0.3481624758220503,0.0340863717521434,-0.0130248007908942,0.9285714285714286,0
VAV2,1.7242191823387475e-05,0.0203703703703703,0.3417721518987341,0.0401558283539227,-0.023354377802228,0.8,0
BTRC,0.0009636361647513,0.0166666666666666,0.3170874926600117,0.0018242519843007,-0.0251572089646849,0.1944444444444444,0
SMAD6,0.0011431786415144,0.0129629629629629,0.3062960862166761,0.0016944878424103,-0.0067710788682732,0.0476190476190476,0
BTRC2,0.0022105756973443,0.0203703703703703,0.3415559772296015,0.0039534368116203,-0.0468341073008381,0.2,0
CUL1,0.0069794405738423,0.0351851851851851,0.3800140745953554,0.0090071487416125,-0.0803183059607865,0.175438596491228,0
FBXW7,0.000663646478628,0.0129629629629629,0.2965403624382207,0.0007780234790303,-0.0212015002024194,0.4285714285714285,1
GLI3,0.0011415086004528,0.0111111111111111,0.313588850174216,0.0012720003750466,0.0150764180079767,0.0,0
GSK3B,0.0030546143893855,0.0222222222222222,0.3383458646616541,0.0037235649769597,-0.0040293899585762,0.0454545454545454,1
RBX1,0.0056098608221525,0.0203703703703703,0.3156049094097019,0.0012104099889814,-0.0306326141967178,0.2,0
SKP1,0.0033743343637673,0.0277777777777777,0.3557312252964427,0.0056635158710308,-0.0855299632945324,0.238095238095238,0
CAMK2D,0.0006878604668273,0.0111111111111111,0.3585657370517928,0.013745968574637,0.0124578072836542,0.1333333333333333,0
RPL8,0.0030534202252659,0.0166666666666666,0.3415559772296015,0.0094125939094059,0.0231297696454246,0.1111111111111111,0
CASP2,0.0022381389878616,0.0314814814814814,0.3857142857142857,0.0156460143507893,-0.096568580359468,0.3602941176470588,0
FADD,0.0080054776138361,0.0481481481481481,0.3854389721627409,0.0264980951781971,-0.0867247375106952,0.2369230769230769,1
TRADD,0.0089390739279509,0.0574074074074074,0.3840682788051209,0.0209906757786821,-0.112019878851739,0.2021505376344086,0
MEF2C,0.0005332673877472,0.0185185185185185,0.3648648648648648,0.0144424155163683,0.0115205848779028,0.2444444444444444,0
STUB1,0.001112409761421,0.0203703703703703,0.3576158940397351,0.0147346226449573,-0.0201123041765678,0.1818181818181818,1
DAB2,0.0025287828070528,0.0314814814814814,0.3810868031051517,0.0547435011318074,-0.0428996751311729,0.4558823529411764,0
GRB14,1.9352916232622792e-06,0.0222222222222222,0.3626595030221625,0.0491757804768858,0.0071905021697762,0.9545454545454546,0
HD,0.0004990284783404,0.0259259259259259,0.3896103896103896,0.0393645838529287,-0.0391110511712734,0.4285714285714285,0
PARD3,2.0260479575838737e-05,0.0129629629629629,0.3424223208623969,0.0143918224383668,0.0684266691357039,0.7142857142857143,0
E2F4,0.0001339672782785,0.0055555555555555,0.2903225806451613,0.000746474199603,0.0028464323771512,0.3333333333333333,1
ID2,0.0011386009645217,0.024074074074074,0.3621730382293762,0.0111173037584845,-0.0111478417361989,0.4230769230769231,0
MCM7,0.0021555273772194,0.0203703703703703,0.3517915309446254,0.0068375802825291,-0.0582830425567605,0.3272727272727272,0
MYB,0.0008383852898263,0.024074074074074,0.3829787234042553,0.021932555965084,-0.0220686456744973,0.4102564102564102,0
FOXO1A,0.0008203389011946,0.024074074074074,0.3786816269284712,0.0209941899551806,-0.0432046190979366,0.282051282051282,0
FOXO3A,0.0014238994250921,0.0277777777777777,0.3776223776223776,0.0202434103986894,-0.0292679181641393,0.2857142857142857,0
PKN1,0.0025947693419197,0.0222222222222222,0.3747397640527412,0.0112596378696418,0.000975817534766,0.0909090909090909,0
RAC1,0.0099953364492477,0.0574074074074074,0.4081632653061224,0.0571439636573176,0.03840893306974,0.1548387096774193,0
RGS16,4.096380844284767e-05,0.0092592592592592,0.3370786516853932,0.0068809367664448,0.0470926616591915,0.4,0
CDKN1A,0.001720229344239,0.0277777777777777,0.3633916554508748,0.0104037274481983,-0.0548401852659533,0.2666666666666666,1
ETS1,0.0021978079916621,0.037037037037037,0.3941605839416058,0.0426225131821265,0.0213589082883342,0.4105263157894737,1
ID3,0.0014768491221109,0.0259259259259259,0.3426395939086294,0.0072218117613797,-0.003414571741731,0.4065934065934066,0
MCM5,0.0031562201038623,0.0203703703703703,0.3686006825938566,0.0138130322377755,-0.0589725499059228,0.3272727272727272,0
RBL2,0.0012569033849374,0.0185185185185185,0.3665987780040733,0.0115948197013362,0.0511587695464063,0.2444444444444444,0
RPS11,0.0,0.0018518518518518,0.2735562310030395,0.0005416421126121,0.0006995871544449,0.0,0
DYRK1A,0.0005261099085457,0.0166666666666666,0.3616878767582049,0.0156649551763559,-0.0139572776462037,0.4166666666666667,0
ITGB4BP,0.0096276209547024,0.0148148148148148,0.3045685279187817,0.0015268241566464,0.0010990826589342,0.0357142857142857,0
MMP7,0.0037037037037037,0.0037037037037037,0.2787816210635002,0.0011399825009806,0.0114668285001737,0.0,1
VIM,0.0005635835114877,0.0129629629629629,0.3680981595092024,0.0126696640022338,-0.012721229585029,0.0952380952380952,1
NFYA,0.0037911790790927,0.0166666666666666,0.3607214428857715,0.0094043921663221,0.0340779680073825,0.1666666666666666,0
PRKACA,0.0132048042251317,0.0425925925925925,0.400593471810089,0.0235980476888652,0.0900614468684333,0.1225296442687747,0
SALL1,0.0003128290238947,0.0129629629629629,0.3435114503816794,0.0063560100941499,0.0071895940761576,0.3809523809523809,0
PIN1,0.0,0.0018518518518518,0.2753697093319734,0.0005641324130348,0.0060706853138324,0.0,0
CDC37,0.0002535607302224,0.0092592592592592,0.3370786516853932,0.0046230149851788,0.0068814137813196,0.3,0
TNK2,0.0026160743285429,0.0388888888888888,0.3770949720670391,0.0519973439903408,0.0366636298198013,0.3095238095238095,0
CDK6,0.0001342667236905,0.0111111111111111,0.3457106274007682,0.0101881154510622,-0.0306654069274917,0.6666666666666666,1
SIN3A,0.0024382458710919,0.0277777777777777,0.3488372093023256,0.0075987560883983,0.005980007617397,0.1619047619047619,0
FRAP1,0.0,0.0018518518518518,0.2797927461139896,0.0004758408818648,0.0025140342957837,0.0,0
CEACAM1,1.9503968537352245e-06,0.0074074074074074,0.3372891942535915,0.0144935124462437,0.0205764581638069,0.6666666666666666,0
CHK,0.0020357295683074,0.0185185185185185,0.3366583541147132,0.0053007115248438,-0.0299129382216352,0.2,0
CSNK1D,0.0002719000995254,0.0111111111111111,0.2833158447009444,0.000570249343578,0.0111690950253192,0.2666666666666666,0
CIAP1,0.0010948271698826,0.024074074074074,0.3463758819756254,0.0089763805695549,-0.0603216328906522,0.2564102564102564,0
CYLD,6.871423366475271e-05,0.0074074074074074,0.2978488692774407,0.0014270519156416,-0.01314476322549,0.0,0
TRAF1,0.0041684062456552,0.0333333333333333,0.3609625668449198,0.015635309348714,-0.0885251672416688,0.2549019607843137,0
TRAF3,3.067286712209987e-05,0.0111111111111111,0.3057757644394111,0.0024681538935236,-0.0221638207523611,0.0666666666666666,0
CIAP2,0.0009944692881436,0.0259259259259259,0.3531720078482668,0.0106319645344129,-0.0750446176725553,0.2747252747252747,0
CIN85,0.0076873756207991,0.0296296296296296,0.3595206391478029,0.0335834358285043,0.0257544247980858,0.2166666666666666,0
AP2A1,0.0001179731766422,0.0092592592592592,0.2949208083014746,0.0021199630604136,0.0430733384603807,0.0,0
AP2B1,0.0005195037217044,0.0129629629629629,0.3078677309007981,0.0025231558572261,0.0492749936089642,0.0476190476190476,0
SPRY2,0.0037070235835466,0.0055555555555555,0.2677243430837878,0.0012223283467398,0.0162250543358733,0.0,0
CIR,0.0036148522328656,0.0166666666666666,0.336239103362391,0.003806150165763,-0.0029477373922034,0.1666666666666666,0
SAP18,1.5996473003148704e-05,0.0037037037037037,0.2662721893491124,0.0002692879848997,0.0095458395277655,0.0,0
SAP30,1.5996473003148704e-05,0.0037037037037037,0.2662721893491124,0.0002692879848996,0.0095458395277655,0.0,0
SNW1,0.009537961245454,0.0314814814814814,0.3678474114441417,0.0102504644005729,-0.043918745615347,0.1544117647058823,0
CK2A1,0.0049370997747913,0.024074074074074,0.3713892709766162,0.0102961405832343,0.010124348272014,0.2435897435897435,0
CK2B,0.0010390444794597,0.0129629629629629,0.2996670366259711,0.0011560611401713,0.0132682999046517,0.0476190476190476,0
FAF1,0.0029659642913436,0.0111111111111111,0.3417721518987341,0.0051304236131892,-0.0011197953150945,0.2,0
MTIF2,8.027754039410814e-05,0.0037037037037037,0.2756508422664624,0.0012417862947206,0.0124595754115089,0.0,0
CLTC,0.005230440093142,0.0296296296296296,0.3851640513552068,0.0191479239973488,0.0146787969906618,0.1333333333333333,0
PAPOLA,0.0014068522327342,0.0185185185185185,0.3713892709766162,0.0183242468161611,0.0238615819436732,0.2666666666666666,0
COPS3,0.0017060258642625,0.0166666666666666,0.3513337670787247,0.0084642167207323,0.0307552860759667,0.1944444444444444,0
COPS5,0.0006183652349782,0.0148148148148148,0.3597601598934044,0.0104867191997147,-0.0311682191811382,0.3571428571428571,0
PSMD4,0.0051827743829974,0.0277777777777777,0.3488372093023256,0.0055035205832487,-0.0075162079843717,0.3142857142857143,0
CREB,0.0013637775298784,0.0185185185185185,0.3439490445859872,0.0065616215633615,0.0311077956367762,0.1333333333333333,0
ATF2,0.0002728088723208,0.0129629629629629,0.3161592505854801,0.0026662419179384,0.0252098077057509,0.1904761904761904,0
JUND,0.0022577679728031,0.0277777777777777,0.3763066202090592,0.0208999923869307,0.0326933544889838,0.3428571428571428,0
MITF,0.0010511734537798,0.0203703703703703,0.3351955307262569,0.0046837148640684,0.0407443422461867,0.2363636363636363,0
GLG1,0.0,0.0037037037037037,0.3083952027412907,0.0071571590656955,0.0056347235041264,1.0,0
VAV3,2.6671267599269027e-06,0.0092592592592592,0.3450479233226837,0.0204093730214046,0.0060105084593497,0.7,0
CRM1,0.0010508138862338,0.024074074074074,0.3882099209202013,0.0199679104301797,-0.0231411306781636,0.2564102564102564,0
PRKAR1A,0.000122139697561,0.0111111111111111,0.3394091766184789,0.0108393408720981,0.0304907896162507,0.2,0
DCP1A,0.0005140439759955,0.0074074074074074,0.3064699205448354,0.0054500790830275,0.0105132562221677,0.0,0
IKBKAP,3.7892259021212935e-05,0.0055555555555555,0.2679900744416873,0.0006560256397586,0.0108463805447333,0.3333333333333333,0
DAXX,0.0012964517703808,0.0222222222222222,0.3821656050955414,0.019988404231337,-0.0408409096135402,0.4242424242424242,0
SPEN,0.0005434875303183,0.0203703703703703,0.3737024221453287,0.0191733660467847,-0.0214281919735091,0.5272727272727272,0
ZFHX1B,0.0005685761374375,0.0296296296296296,0.3614457831325301,0.016947970772629,-0.026583465403466,0.3416666666666667,0
CTBP2,0.0004033355908384,0.0111111111111111,0.3331276989512646,0.0043278249830641,-0.0040749177663582,0.2666666666666666,0
PSMD7,0.0002587801780948,0.0166666666666666,0.3061224489795918,0.0010039697532293,-0.0217139807311449,0.75,0
DAAM1,0.0024906718870832,0.0074074074074074,0.2976846747519294,0.0013693867054673,0.0016898309848097,0.1666666666666666,0
DAP,0.0002013786528906,0.0055555555555555,0.2886157135221806,0.0008353453086446,0.000539744987093,0.0,0
TNIP1,0.0001964325990904,0.0055555555555555,0.289544235924933,0.0007118424532708,-0.0028619744387462,0.0,0
DDEF1,0.0009136645090801,0.0148148148148148,0.3233532934131736,0.0191470092140538,0.010344270656235,0.3214285714285714,0
REPS2,5.880457653212794e-05,0.0074074074074074,0.3075170842824601,0.0080666377771519,0.0078052263466128,0.1666666666666666,0
DDX3,0.0005909589834876,0.0092592592592592,0.3233532934131736,0.0021131989497999,0.0060964233076769,0.1,0
DNM,0.0024872198610795,0.024074074074074,0.3531720078482668,0.0161432465232086,0.0200622966515441,0.1282051282051282,0
DSP,0.0001189998419513,0.0055555555555555,0.319337670017741,0.0030078820796309,0.0120334822429027,0.0,0
CTNND1,2.9733665464044253e-05,0.0037037037037037,0.2839116719242902,0.0014444272691575,0.0061313305398563,0.0,0
FZD4,0.0003197825206661,0.0037037037037037,0.2616279069767442,0.0001917792159547,0.0074565352271248,0.0,0
FZD6,0.0040234862243698,0.0055555555555555,0.2618816682832202,0.0001919209695702,0.0084079551433936,0.0,0
E2F5,0.0011504726853087,0.0148148148148148,0.341124447252053,0.00760747902262,0.0022142591123414,0.1428571428571428,0
E3B1,0.0007963815890796,0.0222222222222222,0.3590425531914893,0.0282144345523578,0.03270387168508,0.3484848484848485,0
EPS8,0.0017195124101461,0.0074074074074074,0.3337453646477132,0.0045046584693163,0.0072473730550269,0.0,0
EBP1,0.0056266518082803,0.0203703703703703,0.3686006825938566,0.013756853633295,0.0444904455249562,0.109090909090909,0
KPNA3,6.115323644247998e-05,0.0055555555555555,0.3068181818181818,0.0018421162027785,0.0179953916358405,0.3333333333333333,0
RPL30,0.0,0.0018518518518518,0.2694610778443114,0.0003738737502351,0.0131224482008443,0.0,0
RPL4,0.0023075773138112,0.0148148148148148,0.341124447252053,0.0074397635089104,0.0278173085694946,0.1785714285714285,0
EF1A,8.316997082438097e-05,0.0037037037037037,0.2827225130890052,0.0005174329788358,0.022173539005514,0.0,0
UBE3A,0.0099014141720052,0.0277777777777777,0.3488372093023256,0.0061024229585612,0.0116720961863717,0.0666666666666666,0
EIF3S2,0.0002874367827926,0.0074074074074074,0.2958904109589041,0.0014754062318991,0.0130417158200402,0.0,0
FBL,0.001595536441036,0.0092592592592592,0.2738336713995943,0.0002218935848654,0.0110563031054605,0.0,0
ELK1,0.0031039139885261,0.024074074074074,0.3810868031051517,0.0265563419623933,0.0246704455206958,0.3846153846153846,0
ELK3,0.0006465240645551,0.0203703703703703,0.3492884864165588,0.0080740529863132,0.0088072351522504,0.109090909090909,0
ENG,0.001887813139695,0.024074074074074,0.3576158940397351,0.0167923762150615,-0.0287329932251051,0.3974358974358974,1
SMAD4,0.0030284963208202,0.0407407407407407,0.3982300884955752,0.0355925371133055,-0.0034441679771668,0.329004329004329,1
TGFB2,3.034441865529856e-06,0.0074074074074074,0.2863202545068929,0.0018194966738365,-0.0042329293624559,0.8333333333333334,1
TGFB3,0.0,0.0055555555555555,0.2873869079297498,0.0019980051211486,-0.0016338199207935,1.0,1
EPS15R,0.003272440444222,0.0166666666666666,0.3358208955223881,0.0113594686405377,0.0394661729952242,0.1388888888888889,0
KRT8,9.808585503678396e-05,0.0074074074074074,0.3385579937304075,0.0083923623898831,0.0425434276243072,0.3333333333333333,1
ERK1,0.0383271441748152,0.1444444444444444,0.4766107678729038,0.1368547506228348,0.1036386104367381,0.1671661671661671,0
MEF2A,0.0001304971275519,0.0111111111111111,0.3675970047651463,0.013604613200608,0.0277365827439563,0.4666666666666667,0
PLCG2,0.0001360511243501,0.0148148148148148,0.3470437017994858,0.0211201775160048,0.0215191633454304,0.3571428571428571,0
SF1,6.352823580473355e-05,0.0092592592592592,0.3448275862068966,0.0106997614860995,0.0547331354122525,0.4,0
TCF8,6.976077069119987e-05,0.0111111111111111,0.3511053315994798,0.0125247236103764,-0.0088862546472473,0.5333333333333333,0
VDR,0.0009536238944232,0.0259259259259259,0.3805496828752642,0.0335942915630603,-0.0050767269572137,0.4175824175824176,1
ERK2,0.0033204116517082,0.0518518518518518,0.4195804195804196,0.075749258433121,0.0263106410457024,0.3518518518518518,0
ERM,0.0001355151789643,0.0111111111111111,0.3364485981308411,0.0062191634604581,0.0326803892379641,0.2,0
ERT,0.0003084859069888,0.0129629629629629,0.3557312252964427,0.0141485583661941,0.0283386334063943,0.238095238095238,0
LAMR1,0.001302781330322,0.0185185185185185,0.3641267700606878,0.0099110562407427,0.0186855814597585,0.1777777777777777,0
FANCD2,7.960448085760342e-06,0.0055555555555555,0.3178340200117716,0.0025992379607527,0.012645995102514,0.3333333333333333,1
POLR1A,0.0040564420215005,0.0092592592592592,0.2602409638554216,9.252267652199868e-05,0.0103871831757274,0.1,0
PSMD3,0.0016838132091718,0.0203703703703703,0.3080433542498574,0.0013289727206284,-0.0142253592086578,0.4363636363636363,0
GJA1,3.482581625740664e-05,0.0111111111111111,0.3543307086614173,0.0231438599291281,0.0263572817783219,0.6666666666666666,0
FKBP12,7.927314865160021e-05,0.0111111111111111,0.3742203742203742,0.0188983905141769,0.0014805357747538,0.4,0
FKBP51,0.0007482400357251,0.0092592592592592,0.3465982028241335,0.0063808053562107,-0.0079464248239358,0.3,0
FRP2,0.0,0.0018518518518518,0.2076124567474048,5.215888353159436e-06,0.009514199162688,0.0,0
GAB2,0.0001681568926004,0.0129629629629629,0.3670972127804214,0.0153667812371033,0.0407260153050892,0.3333333333333333,0
GAPDH,0.000256730558992,0.0092592592592592,0.3379224030037547,0.0052948735523484,0.0087161051209134,0.0,1
GIPC,0.0017193424667094,0.0148148148148148,0.3349875930521092,0.0074053225140518,0.0327820440546463,0.0714285714285714,0
ITGA6,1.4276726725730766e-05,0.0037037037037037,0.2753697093319734,0.0004704901143156,0.011609593695535,0.0,1
TGFBR3,0.0046922424295112,0.0296296296296296,0.3571428571428571,0.0142679502704853,-0.0158322931866358,0.3083333333333333,0
GP130,5.134673713920064e-05,0.0166666666666666,0.3665987780040733,0.0371131336007748,0.0338876976556739,0.7777777777777778,0
RPL6,1.813816966230936e-05,0.0037037037037037,0.2911051212938005,0.0034199585363682,0.009949887974053,0.0,0
RANBP9,0.0003509631308399,0.0074074074074074,0.3345724907063197,0.0065379416306182,0.0226869951411562,0.0,0
GRIM19,0.0,0.0018518518518518,0.314502038439138,0.0043648105130208,0.0134502940653586,0.0,0
GTFII-I,0.0002671078410007,0.0185185185185185,0.375,0.0235136546331078,0.0014206495242015,0.5111111111111111,0
HBO1,0.000266496915454,0.0074074074074074,0.296866410115448,0.0010272978166044,0.0168234761206882,0.0,0
HES6,0.0001565750039791,0.0166666666666666,0.3237410071942446,0.0045105511272967,0.0144573617018263,0.75,0
ID1,3.0748398601286884e-06,0.0111111111111111,0.3069926094371802,0.0032020600649797,0.0062436304115663,0.9333333333333332,0
ID4,3.4357177214320078e-06,0.0111111111111111,0.3056027164685908,0.0029813994904785,0.0077945867889483,0.8666666666666667,0
TCF12,0.0,0.0074074074074074,0.3052572074618428,0.0027773376051772,0.0059126784150035,1.0,0
SNRPD2,0.0011149388252849,0.0037037037037037,0.2834645669291338,0.0009047794530227,0.0124336534144145,0.0,0
HIP1,0.0001284472249595,0.0092592592592592,0.3296703296703296,0.0105808131089206,0.0027106141173318,0.5,0
HIVEP3,0.0088021309634207,0.0148148148148148,0.3247143716175586,0.005154091971436,-0.0108535920669967,0.1071428571428571,0
FHL1,0.0002433302216918,0.0037037037037037,0.274390243902439,0.0003278345595052,0.0026588195179741,0.0,0
RING1,0.0,0.0018518518518518,0.2452316076294278,0.0001400741583637,0.007588044441649,0.0,0
STXBP1,0.0,0.0018518518518518,0.2452316076294278,0.0001400741583637,0.007588044441649,0.0,0
HSP90A,0.0058335089404363,0.0425925925925925,0.4069329314242653,0.038999358753759,0.072262958963031,0.1699604743083003,0
HSP90B,0.0027120971347222,0.0185185185185185,0.3391959798994975,0.0041552611729818,0.0354785805838946,0.0666666666666666,0
KPNA6,0.0052370919020374,0.0203703703703703,0.358327803583278,0.0106804000315323,0.0265379709019406,0.1818181818181818,0
ICAT,7.717431371553966e-05,0.0092592592592592,0.3214285714285714,0.0037733204056624,-0.0242005208064008,0.4,0
IKBA,0.0034782245191927,0.0462962962962963,0.4115853658536585,0.0565096135597038,0.0407702686087674,0.3633333333333333,0
IKBB,0.0,0.0018518518518518,0.2824267782426778,0.0009944549834038,0.0129438711357273,0.0,0
IKBE,0.0,0.0018518518518518,0.2824267782426778,0.0009944549834038,0.0129438711357273,0.0,0
IKKB,1.001416241334248e-05,0.0148148148148148,0.3698630136986301,0.0216306841391923,-0.0107171223008127,0.8928571428571429,0
IKKE,0.0005021014630251,0.0148148148148148,0.3472668810289389,0.0109233693206,0.0344312613384029,0.1071428571428571,0
POLR1B,0.0011647040907503,0.0055555555555555,0.2357049323439546,4.325185362004634e-05,0.0113023765701417,0.0,0
WDR12,0.0,0.0018518518518518,0.2335640138408304,4.149491508824264e-05,0.0087833119142421,0.0,0
MFNG,1.9376252369449647e-06,0.0055555555555555,0.2799377916018662,0.0005551712131856,-0.0136487726244972,0.6666666666666666,0
JNK1,1.48841122780016e-05,0.0148148148148148,0.3691045796308954,0.0252820001827241,0.0051797200690866,0.6785714285714286,0
JNKK2,0.0002585316576864,0.0185185185185185,0.3534031413612565,0.0123441585657104,-0.0295121009105337,0.4666666666666667,0
SNIP1,0.0,0.0018518518518518,0.2639296187683284,0.0002902641345355,0.0113272007385427,0.0,0
KRAS2,0.0,0.0018518518518518,0.2477064220183486,0.0001761057153948,0.0148449957286831,0.0,0
SHOC2,0.0037474511482007,0.0092592592592592,0.3290676416819013,0.0064798893988958,0.0617159208033439,0.2,0
KRT7,0.0037739232108376,0.0074074074074074,0.2833158447009444,0.000873242690173,0.0215074356930463,0.1666666666666666,1
KRT17,0.0,0.0037037037037037,0.2782071097372488,0.0007437577255727,0.0178383799262891,1.0,1
KTN1,0.0,0.0018518518518518,0.2208588957055214,2.373235393377208e-05,0.0108241472176533,0.0,0
LIP1,0.0001740782312812,0.0074074074074074,0.3078677309007981,0.0024419238133127,0.0034729613441677,0.0,0
MAGI3,0.0002047013631007,0.0074074074074074,0.2379903040987219,5.3238917900568576e-05,0.011050964633106,0.0,0
NLK,0.0009762328509382,0.0037037037037037,0.2671944581890153,0.0002058631575002,0.0062212884922455,0.0,0
MAIL,4.441581218631351e-05,0.0092592592592592,0.3302752293577982,0.0035937936556021,0.0184852280439758,0.6,0
MAML1,0.0045651008403436,0.0277777777777777,0.3540983606557377,0.0071096907587893,-0.0504001732810542,0.1904761904761904,0
HEY1,0.0,0.0037037037037037,0.2723146747352496,0.000380982399271,-0.0012958386034315,1.0,0
MAML2,0.0001125194852502,0.0129629629629629,0.3141361256544502,0.0022315341354078,-0.031604195470931,0.7142857142857143,0
SENP1,0.0057169302744015,0.0203703703703703,0.3437301082113304,0.0049217387810184,0.0168751745343777,0.1272727272727272,0
MAP1B,0.0,0.0018518518518518,0.2736948808920426,0.0010267792768096,0.006338653930856,0.0,0
TAB1,0.001294371193408,0.0277777777777777,0.3520208604954368,0.0073347112029691,-0.0398608991607268,0.3047619047619048,0
MCC,1.2752948500744095e-05,0.0037037037037037,0.3210463733650416,0.0026434362240815,0.0018542027391677,0.0,0
MEK1,0.0001827457611201,0.0148148148148148,0.3713892709766162,0.0155600593269783,0.0503030647599008,0.3214285714285714,0
MEK2,0.0,0.0018518518518518,0.2931596091205212,0.0008861038938748,0.0147915735740669,0.0,0
MEK3,0.0006120865201105,0.0185185185185185,0.3506493506493506,0.006287640583688,-0.0103476751439971,0.2888888888888888,0
MEK5,0.0001911674632413,0.0148148148148148,0.3422053231939163,0.0113221763823255,0.0749638651320849,0.1428571428571428,0
MEKK1,0.0036565765500656,0.0351851851851851,0.3982300884955752,0.0275743998019505,-0.0234033875012541,0.1578947368421052,0
MEKK2,0.0,0.0018518518518518,0.2180936995153473,3.098161427060061e-05,0.009820086498366,0.0,0
MEKK3,0.0064071500586542,0.0314814814814814,0.3773584905660377,0.0150926137003065,0.0642382722190904,0.1470588235294117,0
WNK1,0.0,0.0018518518518518,0.2741116751269035,0.0004101760646291,0.0150972308702577,0.0,0
MIZ1,0.002615206538375,0.0166666666666666,0.356906807666887,0.00990657390682,-0.0034201435827831,0.1111111111111111,0
MKP1,0.0005059312558942,0.0148148148148148,0.3517915309446254,0.0086203122998318,0.0431866263995648,0.25,0
MSK1,0.0039167747197008,0.0259259259259259,0.3739612188365651,0.017081371024267,0.0772982148132219,0.1538461538461538,0
MUPP1,0.0015533137002568,0.0111111111111111,0.3178340200117716,0.0031452895153758,-0.0018288615856954,0.0666666666666666,0
NCK,9.774522954962362e-05,0.0037037037037037,0.2445652173913043,7.642907158019286e-05,0.0110691149703949,0.0,0
NFYC,0.0,0.0037037037037037,0.2748091603053435,0.0003879447540136,0.0150347470707545,1.0,0
NGAP,0.0041043810542471,0.0129629629629629,0.3375,0.0041979944018235,0.0078008192121044,0.0952380952380952,0
CAV2,0.0,0.0018518518518518,0.2524544179523141,0.0001140900348519,0.0094534855695591,0.0,0
NIK,0.0024141326260401,0.0296296296296296,0.3683492496589359,0.0119743644792675,-0.0266012015745562,0.2416666666666666,0
NKIRAS1,0.0003793855061702,0.0166666666666666,0.3468208092485549,0.0055382663571473,0.0237915310892196,0.3611111111111111,0
NKIRAS2,0.0029731530351019,0.0259259259259259,0.363147276395427,0.0075348965181099,-0.0064554144217264,0.1868131868131868,0
NR3C1,0.0064303076700834,0.0296296296296296,0.3865425912670007,0.0195149690757452,0.0446850996495813,0.1583333333333333,1
CALR,0.0,0.0018518518518518,0.2789256198347107,0.0005303636186411,0.0131419136133068,0.0,0
PSMC1,0.0009710055471434,0.0166666666666666,0.314868804664723,0.0019854245242937,0.0103565294089001,0.75,0
RALGDS,0.0,0.0018518518518518,0.286624203821656,0.0012529177635802,0.0359191342063196,0.0,0
NSMAF,0.0002528170465693,0.0092592592592592,0.3223880597014925,0.0057207935816324,-0.0148212881040021,0.3,0
OTF1,0.0038774582319008,0.0129629629629629,0.3422053231939163,0.004708233683812,0.0144672684422351,0.238095238095238,0
POLR2L,0.0003821995736425,0.0074074074074074,0.2597402597402597,0.0001980598721313,0.0134275809832454,0.5,0
OTF2,1.2727110378632045e-05,0.0037037037037037,0.3038829487900956,0.0044780738444577,-0.0037650556544026,0.0,0
P70S6K,0.0002753053266514,0.0092592592592592,0.3272727272727272,0.0048925530619142,-0.0174325900032887,0.1,0
P204,0.0,0.0018518518518518,0.3035413153456998,0.0045021039366461,0.0037327767965451,0.0,0
PAF53,3.562148954377295e-05,0.0037037037037037,0.2101167315175097,3.6899813085016512e-06,0.0108423596229356,0.0,0
PATZ,0.0006851121199501,0.0092592592592592,0.3249097472924188,0.0026191129605957,0.0208315733935451,0.1,0
PEN2,0.0004671831711445,0.0203703703703703,0.3266787658802177,0.0044358262982116,-0.0739775748844347,0.3818181818181818,0
PFDN2,3.316283207027384e-05,0.0037037037037037,0.2548371873525247,0.0001720410660333,0.0141776619779276,0.0,0
PIAS3,1.2999385500560177e-05,0.0074074074074074,0.3419886003799873,0.0099145883115552,-0.0088458714821596,0.6666666666666666,0
PIAS4,0.0011526958750452,0.0111111111111111,0.3595206391478029,0.0095629827216698,0.0174628161051879,0.1333333333333333,0
PITPN,6.316772335170126e-05,0.0092592592592592,0.3170874926600117,0.0100521706114878,0.0169966244212729,0.2,0
