Name,Betweenness,Degree,Closeness,EigenValueC,Khatz,ClusteringCoef,Label
SRC,0.017373623299156,0.1171428571428571,0.421179302045728,0.1969811665217323,0.0260226461501016,0.386585366,1
TP53,0.0323804224256023,0.0914285714285714,0.4273504273504273,0.0673936117413345,-0.0067800677660333,0.125,1
YAP1,0.0,0.0028571428571428,0.2978723404255319,0.0068357909965821,0.0050625835375161,0.0,1
add1,0.0025618500463002,0.0257142857142857,0.3528225806451613,0.0368938889551349,0.0188777458446212,0.25,0
CSK,0.0183316905083379,0.1228571428571428,0.421179302045728,0.1952370986854747,-0.0368153400678146,0.323366556,0
CSNK1E,0.0103380334955528,0.0257142857142857,0.3556910569105691,0.0306412626859947,0.0042746078669097,0.138888889,0
HIPK2,0.0011793434676683,0.0142857142857142,0.3404669260700389,0.0083965638688339,-0.0156894003506629,0.1,0
JAK1,0.0107781673914367,0.0971428571428571,0.3972758229284903,0.1759025887100528,0.0024292240440054,0.449197861,0
AIP4,0.0060270272249896,0.02,0.3553299492385787,0.0234585584457115,-0.0191958045704372,0.19047619,0
ARRB2,0.0046485979783395,0.0228571428571428,0.3586065573770491,0.0203413337102047,-0.0036923605681266,0.142857143,0
HGS,0.0141226342185861,0.0485714285714285,0.3812636165577342,0.0398436035490374,-0.0337400576910065,0.139705882,0
JUNB,0.0051644899930315,0.04,0.3767491926803014,0.0429390803346431,-0.0459161023524984,0.285714286,0
MET,0.003402157940115,0.0714285714285714,0.3914988814317673,0.1500737041635026,0.004063389022711,0.62,1
NUMB,0.0,0.0028571428571428,0.2623688155922039,0.0009310414172679,-0.0044129032275711,0.0,0
SMAD3,0.0936606759967271,0.18,0.4716981132075472,0.1406232005365248,-0.1279865211461772,0.110087046,1
AKAP95,0.0002237523396881,0.0085714285714285,0.3147482014388489,0.0049638188652717,0.0026871040076758,0.0,0
CASP3,0.0186580202169804,0.0685714285714285,0.3954802259887006,0.0736334640253682,0.0147495205875854,0.152173913,1
PRKCI,0.001892637693765,0.0342857142857142,0.3787878787878788,0.0413062989483227,-0.0132005785801628,0.242424242,0
STAT3,0.0323786069133399,0.1257142857142857,0.4447268106734434,0.1961848937896958,-0.0578138117142666,0.305496829,1
STAT5B,0.056183097996927,0.1428571428571428,0.4510309278350515,0.2060086019294528,-0.0481760810652262,0.253061224,0
AML1,0.0032370781078993,0.0142857142857142,0.2892561983471074,0.0025209551713088,-0.0071254995291081,0.0,0
CTCF,0.0006306809747073,0.0085714285714285,0.2946127946127946,0.0032769079360135,0.0019524898815518,0.333333333,0
HAT1,0.0002944841610202,0.0085714285714285,0.2528901734104046,0.0002592930396492,-0.0043093614178736,0.0,0
NCOR1,0.0066881018278585,0.0314285714285714,0.3355704697986577,0.0072800985662825,-0.0111323543058407,0.072727273,0
PPP2CA,0.0117052725785388,0.0314285714285714,0.3680336487907465,0.0521956142611262,-0.0276480563290369,0.345454545,0
RUVBL1,0.0003941734651299,0.0085714285714285,0.2625656414103526,0.0005061780114709,-0.0051844854146083,0.0,0
ANAPC2,0.0053195360280859,0.0371428571428571,0.330188679245283,0.0057913163686787,0.1842274607268622,0.346153846,0
ANAPC4,0.0037401219192057,0.0342857142857142,0.3277153558052434,0.0057080243150126,0.1782396665145484,0.409090909,0
ANAPC5,0.0031112390177065,0.02,0.3407984420642648,0.0130010448575482,0.021953433681235,0.285714286,0
CCNB1,0.0243501959201657,0.0771428571428571,0.4027617951668584,0.0338367168634561,0.2811590149195645,0.113960114,1
CDC16,0.0115071362404809,0.0371428571428571,0.3688092729188619,0.0166896153498615,0.2170535115390608,0.282051282,0
CDK2,0.0208195156717235,0.08,0.4112808460634548,0.0447896063242678,0.3409743753893701,0.214285714,1
FZR1,0.0043264002005715,0.04,0.343811394891945,0.0092096149399905,0.2266751701618169,0.307692308,0
PSMB5,3.050787097124076e-05,0.0114285714285714,0.2688172043010752,0.0009700400603468,0.0484924999260274,0.666666667,0
PSMC2,0.006503309812137,0.04,0.3352490421455938,0.0068472063129059,0.2006887190525743,0.362637363,0
PSMC3,4.7167065690198064e-05,0.02,0.2775574940523394,0.0014086991278971,0.08394989286242,0.80952381,0
PSMD1,0.0031753556731756,0.0285714285714285,0.3054101221640489,0.0026466512850773,0.0871510484439761,0.466666667,0
PSMD13,0.0005441264387494,0.0285714285714285,0.2890173410404624,0.0019981479279969,0.0947409985363819,0.577777778,0
UBE2E1,0.0057044068294065,0.0171428571428571,0.3371868978805395,0.006630959687843,0.0202637676114687,0.066666667,0
SMAD1,0.0163073816663049,0.0914285714285714,0.41031652989449,0.0695922250776024,-0.0245679571472714,0.122983871,0
TGFB1,0.0084920913628075,0.0485714285714285,0.3846153846153846,0.0517150814277276,-0.0243946236856418,0.25,1
AO7,0.002595326632143,0.0085714285714285,0.3119429590017825,0.0042919661025571,-0.0128106637740844,0.0,0
RNF4,5.166476004815963e-05,0.0057142857142857,0.2608047690014903,0.0004335175297383,-0.0017480123867889,0.0,0
UBE2D1,0.0005033771807197,0.0114285714285714,0.2866502866502866,0.0010619841807987,-0.0016163568688939,0.0,0
APH1A,0.0009797826124882,0.0257142857142857,0.319634703196347,0.0053769624938777,0.0376132358101651,0.388888889,0
NOTCH2,0.00543971965783,0.0342857142857142,0.3626943005181347,0.0150569640809377,0.016452019763612,0.318181818,1
NOTCH3,0.0008208890138955,0.0228571428571428,0.315031503150315,0.0054875806672422,0.0064670904991187,0.428571429,0
APH2,0.0001729124558362,0.0142857142857142,0.3089143865842895,0.0045820645692599,0.021343715611349,0.6,0
APPL2,0.0011614460211032,0.0142857142857142,0.32618825722274,0.0070928780300412,-0.0072958748030208,0.4,0
HDAC1,0.0630430207856455,0.1285714285714285,0.4396984924623116,0.0887699991578224,-0.0686217159705344,0.14040404,1
HDAC2,0.0249158590679921,0.0828571428571428,0.423728813559322,0.0588964680672595,0.0181724984275427,0.165024631,0
RBBP7,0.0018753383721998,0.0114285714285714,0.2859477124183006,0.0013794969196682,-0.0034434608186218,0.166666667,0
ARA54,0.0037848037962645,0.0228571428571428,0.3292568203198495,0.00662379441012,-0.0174527400051893,0.035714286,0
FHL2,0.0115475736891099,0.0314285714285714,0.373134328358209,0.0189529907431927,-0.0030720220801722,0.072727273,0
NCOA3,0.0110691874834008,0.0542857142857142,0.389321468298109,0.0418695036036715,-0.042726391787767,0.175438596,0
PIAS1,0.0023673982758652,0.0285714285714285,0.3645833333333333,0.029520029529463,-0.0442139509313969,0.244444444,0
UBE2L3,0.0009513727646158,0.0142857142857142,0.2909393183707398,0.001280104152221,0.0090476128134112,0.0,0
ARA55,0.004510914846614,0.0457142857142857,0.3829321663019693,0.063852029521326,-0.0239768671512095,0.25,0
GIT1,0.0022559536221934,0.0285714285714285,0.3549695740365111,0.0256416440848563,0.0732081237425493,0.177777778,0
PAK1,0.0031687258610471,0.0371428571428571,0.3510531594784353,0.0364865005195353,0.0215711458795908,0.141025641,0
PTK2,0.003500699290444,0.0685714285714285,0.3808487486398259,0.1396878399863146,-0.004056439468205,0.59057971,1
PTPN12,0.0016282669793353,0.0428571428571428,0.3719447396386822,0.0905763801553074,0.0064769359860183,0.571428571,0
PXN,6.952257381299537e-05,0.0114285714285714,0.2941176470588235,0.0082871997053694,-0.002498763963269,0.166666667,1
RHOA,0.0023091968139975,0.0285714285714285,0.3479125248508946,0.0209953066146691,-0.0178098034413593,0.111111111,1
TGFBR2,0.0020124177276478,0.0228571428571428,0.3661087866108786,0.0308354226226569,-0.0166535998164475,0.357142857,1
ARA70,0.0011680933531801,0.0114285714285714,0.315031503150315,0.0049928019281048,-0.0146682303901714,0.0,0
HRAS,0.0008368300459808,0.0142857142857142,0.2866502866502866,0.0046786214015873,0.0001938144689278,0.0,1
ARAF1,0.00024162980916,0.0085714285714285,0.2941176470588235,0.0041631623391361,0.0105354653473382,0.333333333,0
PRKCB,0.0016288685522588,0.0257142857142857,0.3246753246753247,0.0145741171528568,0.0201908068140464,0.138888889,0
ARF4,6.681312268013623e-05,0.0057142857142857,0.2755905511811024,0.0029496042012626,-0.0027488640427227,0.0,0
PLD2,0.0130055499553748,0.0285714285714285,0.3684210526315789,0.0340139719977913,-0.0119356765388493,0.111111111,0
ARNIP,0.0002927781758225,0.0142857142857142,0.3062117235345581,0.0085367313931732,0.017053262980309,0.1,0
CAV1,0.00244039935666,0.0342857142857142,0.3645833333333333,0.068892272207161,-0.0041439723757868,0.515151515,1
DVL3,0.0065620327355316,0.0228571428571428,0.3414634146341463,0.008527618285812,-0.016889884983933,0.321428571,0
ASE1,0.0005411126201215,0.0114285714285714,0.3178928247048138,0.0033227564782715,0.0680719264611199,0.333333333,0
BAF53A,0.0045420686607449,0.0228571428571428,0.3027681660899654,0.0026327061685428,-0.0075914261257327,0.285714286,0
SMARCA4,0.0079844973184421,0.0314285714285714,0.3434739941118744,0.0114778506062652,-0.0167877350352049,0.145454545,0
SMARCB1,0.0053493444935298,0.0342857142857142,0.3517587939698492,0.010895496637351,-0.0014448714251338,0.242424242,0
SMARCC1,0.0035914892682826,0.0314285714285714,0.3371868978805395,0.0118094107729065,-0.0202874646974566,0.218181818,0
SMARCC2,0.0007440949175306,0.0171428571428571,0.3089143865842895,0.0031848637302736,-0.0119981304143903,0.4,0
SMARCE1,0.0010597834264535,0.0114285714285714,0.3133393017009848,0.0041721765431132,-0.0109448782834306,0.333333333,0
BAG1,2.333705772101188e-05,0.0057142857142857,0.3027681660899654,0.0038909079166338,-0.0064521629624922,0.0,0
HSPA8,0.0091478815891883,0.0514285714285714,0.3945885005636979,0.0640234847513957,0.0004680962408694,0.189542484,0
BP75,0.0001204295829675,0.0057142857142857,0.2941176470588235,0.0019125716662256,0.0085182306022423,0.0,0
CCNH,0.014524268860303,0.0314285714285714,0.364963503649635,0.0159482028657259,0.155976578554391,0.218181818,0
PCAF,0.0061652038591823,0.0314285714285714,0.373134328358209,0.0322410327382304,-0.045861044826694,0.181818182,0
BPAG1,0.0002874855102878,0.0085714285714285,0.3249767873723305,0.0060862067447887,0.0068023434861526,0.0,0
HDAC6,0.0120267187501658,0.0257142857142857,0.3448275862068966,0.0073464093141754,0.0159792336105581,0.055555556,0
BTRC2,0.0028572407795928,0.0285714285714285,0.324074074074074,0.0041465807782089,0.0654394969483629,0.288888889,0
BTRC,0.000612814358162,0.0171428571428571,0.3025064822817632,0.002316945987297,0.0394265847520172,0.4,0
CUL1,0.0158319736232251,0.0485714285714285,0.3763440860215054,0.0139563920197661,0.124837857489602,0.213235294,0
FBXW7,1.6373311502251332e-06,0.0142857142857142,0.2806736166800321,0.0012837550331261,0.044473865590146,0.9,0
GSK3B,0.0040655381389257,0.0228571428571428,0.3164556962025316,0.004058856379201,0.0150339211332026,0.035714286,1
RBX1,0.0034266806163477,0.0257142857142857,0.3043478260869565,0.0021819221175388,0.0658657363354512,0.277777778,0
SKP1,0.005650076928789,0.0371428571428571,0.3448275862068966,0.007914069752512,0.1480892958849549,0.320512821,0
SKP2,0.0002005277935173,0.0142857142857142,0.2875924404272802,0.0017293897111902,0.0369714096077437,0.5,0
CAMK2D,0.0018753135771042,0.0142857142857142,0.3560528992878942,0.0226448709214728,-0.0103023167073214,0.2,0
CASP2,0.001930921650436,0.0285714285714285,0.3661087866108786,0.0222515410547026,0.0020797456758416,0.266666667,0
CDK7,0.0120306719177409,0.04,0.363447559709242,0.0150786849495326,0.1644000472051041,0.208791209,0
FADD,0.0090033816970507,0.0428571428571428,0.36420395421436,0.0368278271336862,-0.0244160583730849,0.20952381,0
CASP7,0.0005988354424894,0.0114285714285714,0.3164556962025316,0.0112039664897563,-0.0052092296343496,0.333333333,1
CBLB,0.0038810047047422,0.0885714285714285,0.3981797497155859,0.168675685917979,0.0194798536517492,0.524731183,0
CD44,0.0010252902197498,0.0228571428571428,0.3549695740365111,0.0283474304195087,-0.0189213973156597,0.214285714,1
EPS15,0.0053286014975974,0.0314285714285714,0.3535353535353535,0.0258559881157665,-0.0029876548807243,0.163636364,0
PIK3R2,0.0018407062048818,0.0771428571428571,0.4013761467889908,0.1671097678991948,-0.0103431368981593,0.641025641,0
STAT1,0.0532254621104715,0.1885714285714285,0.4729729729729729,0.2414024440213811,-0.0859759263558062,0.206060606,0
ERBB2,0.0116718293551672,0.0914285714285714,0.4046242774566474,0.1476223316380783,0.0115433170530288,0.346774194,1
GRB10,0.0039897768442926,0.0685714285714285,0.3863134657836644,0.1458530066802976,0.0019520704164516,0.637681159,0
APC,0.010192759539734,0.0542857142857142,0.3995433789954338,0.0694269025043046,0.0382310527639224,0.228070175,0
CDC25C,0.0112640761742192,0.04,0.3664921465968586,0.0211642559427834,0.1581690523162874,0.186813187,0
DAB2,0.0062710867364632,0.04,0.3800217155266015,0.0736324666427176,-0.0123584732959142,0.406593407,0
EPOR,7.335821976790401e-05,0.0485714285714285,0.3808487486398259,0.1240315758648688,0.0037132390696502,0.889705882,0
HD,0.0006412495852065,0.0285714285714285,0.3800217155266015,0.0595696323699851,-0.0404553278048403,0.533333333,0
NCK2,0.0013041668161479,0.0657142857142857,0.3945885005636979,0.1482549837159984,-0.0126581290269114,0.671936759,0
WASL,0.0077727927995034,0.0828571428571428,0.3972758229284903,0.1379413823371627,0.0303996795124898,0.389162562,0
CCNB2,0.0128090796470835,0.0542857142857142,0.3707627118644068,0.023377309618701,0.2584535826161744,0.233918129,0
CDK4,0.0046286817626122,0.04,0.3719447396386822,0.0275032588489864,0.0996561859541979,0.263736264,1
E2F4,0.0004703083648981,0.0085714285714285,0.2861815208503679,0.0014079925479071,0.0207851069312813,0.333333333,0
ID2,0.0036964842627911,0.0314285714285714,0.3615702479338843,0.0167474705673813,0.1090712777855737,0.363636364,0
MCM7,0.0044822658259037,0.0314285714285714,0.3531786074672048,0.0117925259854905,0.144959691930269,0.327272727,0
SP1,0.0136657930283864,0.0657142857142857,0.3950338600451467,0.0525408952352752,-0.0480725599042974,0.197628458,0
FOXO1A,0.0013957211350867,0.0257142857142857,0.373134328358209,0.0271374008201861,0.0136143620695951,0.222222222,0
HES1,0.0178874667659159,0.0457142857142857,0.3867403314917127,0.0433420076361128,0.0361671251357445,0.183333333,0
PKN1,0.0013979997429335,0.02,0.3630705394190871,0.0192645937119444,0.0407002810986514,0.142857143,0
RAC1,0.0220894730511501,0.0628571428571428,0.4112808460634548,0.0764775438973854,0.0157510618839211,0.155844156,0
CDKN1A,0.0025318176623146,0.0314285714285714,0.3535353535353535,0.0132514103791595,0.1297107057197406,0.327272727,1
ETS1,0.0071690393172942,0.0371428571428571,0.3808487486398259,0.0470006261171596,-0.0468122244013816,0.358974359,1
ID3,0.0037900181607556,0.0314285714285714,0.3295668549905838,0.0074666755530345,0.0800430430097658,0.345454545,0
MCM5,0.0031436187536971,0.0257142857142857,0.358974358974359,0.0175340003822695,0.1148355498458337,0.388888889,0
RBL2,0.0008231139346747,0.0171428571428571,0.3510531594784353,0.0165209585879941,0.0006581349150089,0.333333333,0
RPS11,0.0009209977862676,0.0057142857142857,0.2736512900703675,0.0009569389566015,0.0233286785002129,0.0,0
DYRK1A,0.0002267552960013,0.0171428571428571,0.3493013972055888,0.0200294053047653,-0.0232163499950268,0.533333333,0
ITGB4BP,0.0219243050377468,0.0228571428571428,0.3075571177504393,0.0022499658562263,0.0377011092230106,0.035714286,0
PIN1,0.0001181214687399,0.0057142857142857,0.2902155887230514,0.001471055932694,0.0125838302058946,0.0,0
CDC37,0.0003884358467833,0.0142857142857142,0.3378378378378378,0.0089269373607177,0.0108103743080405,0.4,0
PRKACA,0.0051285688650744,0.0342857142857142,0.3727369542066027,0.0252191863172469,0.0108937138555205,0.166666667,0
FRAP1,0.0,0.0028571428571428,0.2667682926829268,0.0005984545145192,0.013946681949983,0.0,0
CIAP1,0.001065373407527,0.02,0.3342884431709647,0.0106009125164189,0.001764292449637,0.19047619,0
CIN85,0.0144577489023148,0.0342857142857142,0.3424657534246575,0.0440523210357787,0.0121359080967502,0.257575758,0
AP2B1,0.0002969258677208,0.0085714285714285,0.2845528455284553,0.0027459981876589,-0.0058139247749862,0.333333333,0
MAP3K4,0.003378364670528,0.0257142857142857,0.3371868978805395,0.013839107744278,0.0278689133062072,0.111111111,0
SPRY2,0.0057142857142857,0.0057142857142857,0.2556610664718773,0.0017511409952696,-0.0015445093312172,0.0,0
CIR,0.0030842552757411,0.0171428571428571,0.3271028037383177,0.0069097517381314,-0.0091338381559949,0.2,0
SAP18,5.643771791950262e-05,0.0057142857142857,0.2637528259231348,0.0005875460926083,-0.0021776015744562,0.0,0
SNW1,0.0062610038501644,0.0285714285714285,0.3524672708962739,0.0112178722653349,-0.0186252140419449,0.177777778,0
CK2A1,0.011628827836155,0.0342857142857142,0.3719447396386822,0.0195116067924649,-0.0101871943767559,0.227272727,0
DVL1,0.0349797658479532,0.0542857142857142,0.3528225806451613,0.0138047411339288,0.0206777741960847,0.087719298,0
DVL2,0.0018117623267974,0.02,0.2991452991452991,0.0024546154137143,-0.0047466568833521,0.380952381,0
CK2A2,0.0075701742396531,0.0285714285714285,0.3657262277951933,0.0159005307938543,-0.0073975225520675,0.2,0
CK2B,0.0021050652408369,0.0171428571428571,0.2880658436213992,0.0018752393312946,-0.0032805167643133,0.066666667,0
CSNK1D,0.0003214098921507,0.0142857142857142,0.2633559066967645,0.0006255960574282,-0.0057829639277033,0.5,0
FAF1,0.0041929664784969,0.0142857142857142,0.3258845437616387,0.0083607502669107,-0.0144632520403299,0.3,0
MTIF2,0.0002178384124392,0.0057142857142857,0.2730109204368174,0.0019615409933353,-0.0020840760939807,0.0,0
CLTC,0.0121294940620313,0.04,0.3825136612021858,0.0280866003243959,-0.0155846862481401,0.120879121,0
NUP153,0.0060537616453979,0.0485714285714285,0.3928170594837261,0.0469139073171957,-0.0333513722702622,0.161764706,0
PAPOLA,0.0015522127061675,0.02,0.358974358974359,0.0177678887952382,-0.0178356219655134,0.285714286,0
COPS3,0.0025484451403485,0.0171428571428571,0.3358925143953934,0.0127828113305751,-0.0004229893358233,0.133333333,1
COPS5,0.0013855696622361,0.0171428571428571,0.3461918892185954,0.0124423237346561,-0.0062236125853849,0.333333333,0
PSMD4,0.0121152589665015,0.0342857142857142,0.341130604288499,0.0109436812742911,0.0526501011877559,0.242424242,0
SOCS5,0.0,0.0114285714285714,0.3407984420642648,0.0325125735084404,0.0019016591537278,1.0,0
STAT2,0.0043107179522158,0.0571428571428571,0.4022988505747126,0.114497925689762,-0.0437800058458281,0.5,0
CRM1,0.0017344842650554,0.0314285714285714,0.3910614525139664,0.0363681628725629,0.0113301985991169,0.309090909,0
CTBP1,0.0056798400268911,0.0428571428571428,0.3703703703703703,0.0416834957498505,-0.0758979568729118,0.247619048,0
KPNA2,0.0049060451953136,0.0657142857142857,0.4004576659038901,0.0641668458635046,-0.1137349816203268,0.249011858,0
PIK3CD,0.0001856516218982,0.02,0.3578732106339468,0.0360748714954734,-0.0464898166736138,0.571428571,0
PRKAR1A,0.0002296581566035,0.0142857142857142,0.3176043557168784,0.0136983464362848,-0.0064324888234537,0.0,0
IKBKAP,0.0003759794018587,0.0085714285714285,0.2659574468085106,0.0013044692172163,-0.0031291760642025,0.333333333,0
DAXX,0.0010218958264675,0.0257142857142857,0.3699788583509514,0.0286470742394122,-0.0608386006528631,0.388888889,0
SPEN,0.0005652282271143,0.0228571428571428,0.3645833333333333,0.0266527309566546,-0.0605101378074088,0.5,0
CTBP2,0.0,0.0085714285714285,0.3181818181818182,0.0063701624727105,-0.0091046982815628,1.0,0
PSMD7,0.0007383002341048,0.02,0.2946127946127946,0.0015586145939237,0.0667341618673754,0.666666667,0
DAP,0.0001047911618189,0.0057142857142857,0.2736512900703675,0.0016040083208924,-0.0059297758026201,0.0,0
PML,0.0011211921258604,0.0057142857142857,0.3067484662576687,0.0035868335303676,-0.0099484719478428,0.0,0
DDEF1,0.0019358631613826,0.0228571428571428,0.3173164097914778,0.0403043786831883,0.0093802638168961,0.5,0
DDX3,0.0008377606063915,0.0114285714285714,0.3130590339892665,0.0034672535609305,0.0149996853220992,0.166666667,0
G3BP2,0.000837933349045,0.0085714285714285,0.3181818181818182,0.0048474336964723,-0.010603600466327,0.0,0
CTNND1,8.786502870440172e-05,0.0057142857142857,0.2831715210355987,0.0025925929062517,0.0011316074325907,0.0,0
FZD1,0.0003711094909236,0.0085714285714285,0.2760252365930599,0.0011242778034362,0.0004490003794469,0.333333333,0
FZD4,0.0,0.0057142857142857,0.2623688155922039,0.0005957319537519,-0.0004950530065846,1.0,0
FZD5,0.0,0.0028571428571428,0.2609992542878449,0.0005478932467267,-0.0004255453509189,0.0,0
FZD6,0.0,0.0028571428571428,0.2609992542878449,0.0005478932467267,-0.0004255453509189,0.0,0
FZD7,0.0,0.0057142857142857,0.2623688155922039,0.0005957319537519,-0.0004950530065846,1.0,0
WNT5A,0.000942286699725,0.0142857142857142,0.2847843775427177,0.0012053460607697,-0.0006950765566578,0.3,1
E2F5,0.0012211472898205,0.0142857142857142,0.3286384976525822,0.0087589655073442,0.0147076390742629,0.1,0
E3B1,0.0053373847145457,0.0285714285714285,0.3546099290780142,0.041651178177017,0.0302498723550243,0.333333333,0
EPS8,0.0025561651142402,0.0085714285714285,0.273224043715847,0.0020627712595467,0.0019091055749497,0.0,0
EBP1,0.0091887028003365,0.0228571428571428,0.3451676528599605,0.0138559342688928,0.0127912216971739,0.071428571,0
KPNA3,0.0003605213503396,0.0085714285714285,0.3022452504317789,0.0036390480827689,-0.0121433710160899,0.333333333,0
RPL30,0.0001278595775585,0.0057142857142857,0.2579218865143699,0.0005790472451162,-0.0012375575916871,0.0,0
RPL4,0.0093222960308485,0.0228571428571428,0.3153153153153153,0.004224996628194,0.0013295735291544,0.214285714,0
RPL8,0.0160429261441123,0.0257142857142857,0.3479125248508946,0.0120238328517305,0.0037065784997917,0.138888889,0
EF1A,0.0001320051802956,0.0057142857142857,0.2698535080956052,0.0006501837727614,-0.0013552654146317,0.0,0
UBE3A,0.0136438757869928,0.0314285714285714,0.3455083909180652,0.007894084157213,0.0122910501167057,0.018181818,0
EIF3S2,0.0009865740741262,0.0114285714285714,0.2946127946127946,0.0028727056281785,0.002541168838939,0.0,0
ENG,0.0015005879506215,0.02,0.3258845437616387,0.0098742781285459,-0.0154581431165017,0.285714286,1
TGFB3,0.0,0.0057142857142857,0.2804487179487179,0.0024444061531999,-0.0064785994507417,1.0,0
KRT8,0.0002228264059264,0.0085714285714285,0.319926873857404,0.0093496859786305,-0.0014656503899388,0.333333333,0
ERK1,0.0511681560527356,0.1428571428571428,0.4641909814323607,0.175481004029218,-0.0136199666332992,0.186938776,0
SF1,2.736247329245313e-05,0.0085714285714285,0.3280224929709466,0.0113594908285061,-0.0013522720154813,0.333333333,0
VDR,0.003757610321724,0.0314285714285714,0.3747323340471092,0.0476880813909283,-0.0622702352734579,0.345454545,1
ERK2,0.0059262389632475,0.0571428571428571,0.4151838671411625,0.1026442079103428,0.0023582082383534,0.4,0
ERM,0.0003378092126764,0.0114285714285714,0.3211009174311927,0.0062522865019704,0.0153642881202982,0.166666667,0
FANCD2,6.734763203298438e-06,0.0057142857142857,0.3067484662576687,0.0043365190576969,-0.0074439687259074,0.0,0
FBL,0.0009565478022472,0.0085714285714285,0.2512562814070351,0.00026460810142,0.0059534760162133,0.0,0
PRMT1,0.001234386244948,0.0057142857142857,0.2675840978593272,0.0029469704467226,-0.0014893501619214,0.0,0
PSMD3,0.0021254276870628,0.02,0.2834008097165992,0.0014701404749943,0.048256228806318,0.523809524,0
FKBP12,3.2179984917984055e-05,0.0057142857142857,0.3349282296650718,0.0107209455677309,0.0292232663699137,0.0,0
FKBP51,0.0011742970950691,0.0085714285714285,0.3342884431709647,0.0060606948684839,0.0076296590149304,0.0,0
GJA1,0.0001324744053312,0.0085714285714285,0.3274087932647334,0.0177477737010348,0.007592419355719,0.333333333,1
